time,indexfinger.X,indexfinger.Y,indexfinger.Z,hand.X,hand.Y,hand.Z,forearm.X,forearm.Y,forearm.Z,upperarm.X,upperarm.Y,upperarm.Z,rightShoulder.X,rightShoulder.Y,rightShoulder.Z,hmd.X,hmd.Y,hmd.Z,leftShoulder.X,leftShoulder.Y,leftShoulder.Z,indexfingerO.X,indexfingerO.Y,indexfingerO.Z,handO.X,handO.Y,handO.Z,forearmO.X,forearmO.Y,forearmO.Z,upperarmO.X,upperarmO.Y,upperarmO.Z,rightShoulderO.X,rightShoulderO.Y,rightShoulderO.Z,hmdO.X,hmdO.Y,hmdO.Z,leftShoulderO.X,leftShoulderO.Y,leftShoulderO.Z
0.0,-0.1318735,1.187086,-0.1198389,0.0541646,1.167424,-0.1711537,0.1807201,1.23026,-0.2797773,0.2330714,1.321382,-0.3762682,0.0581784,1.498155,-0.3012788,-0.0485593,1.749702,-0.1675521,-0.1771086,1.474431,-0.2769479,-0.0787311,-0.6830117,-0.7155268,0.0283812,-0.2523057,-0.0841936,0.3987793,-0.217299,-0.3316107,0.4650385,0.4288283,-0.3357593,0.1308428,-0.1478413,-0.0042484,0.1115679,0.0950112,-0.0213982,-0.0922924,-0.3161182,-0.0218701
0.021,-0.1275834,1.186285,-0.1176265,0.0573282,1.167502,-0.1728848,0.1814588,1.231047,-0.284282,0.2317375,1.321971,-0.3822766,0.0581779,1.49846,-0.3030717,-0.0460077,1.750957,-0.1681416,-0.1765127,1.474149,-0.2733776,-0.0841812,-0.6843074,-0.7116089,0.0318292,-0.264189,-0.086157,0.3977751,-0.2072125,-0.3382606,0.4651293,0.4339787,-0.3352949,0.1335468,-0.1627765,-0.0066604,0.1053136,0.1062571,-0.0225704,-0.0884331,-0.2993556,-0.0181904
0.043,-0.1256792,1.185994,-0.1168733,0.0592858,1.167877,-0.1734559,0.1820967,1.231212,-0.2858714,0.2309986,1.322047,-0.384089,0.0584041,1.498907,-0.3045359,-0.0451248,1.7516,-0.1683792,-0.1759886,1.473871,-0.2713253,-0.084949,-0.6839634,-0.7113243,0.0302708,-0.2669836,-0.0890468,0.3938547,-0.2008547,-0.3376114,0.4571353,0.4420305,-0.3420073,0.1279008,-0.1632483,-0.0084266,0.1033498,0.111527,-0.0229437,-0.0908672,-0.2956751,-0.0186452
0.066,-0.1230849,1.185335,-0.1159612,0.0609183,1.167778,-0.1741288,0.182804,1.231442,-0.287816,0.2306665,1.322247,-0.386368,0.0582623,1.498711,-0.3050428,-0.0440949,1.752093,-0.1686381,-0.1754045,1.47367,-0.269658,-0.0873505,-0.6817185,-0.7126145,0.0306164,-0.2716477,-0.0885426,0.3933318,-0.1984912,-0.3377693,0.4546176,0.4456958,-0.3435696,0.1306247,-0.1707138,-0.010846,0.1012743,0.1153275,-0.0228076,-0.0911998,-0.2912414,-0.0167009
0.09,-0.1212421,1.184735,-0.1153986,0.0626938,1.16773,-0.1748036,0.1834429,1.231542,-0.2894997,0.230451,1.322548,-0.3887406,0.058644,1.498774,-0.305516,-0.0433964,1.752451,-0.1688358,-0.1748737,1.473423,-0.2684345,-0.0878967,-0.6829893,-0.7106357,0.0293221,-0.2748591,-0.0913809,0.3913753,-0.1957437,-0.3389088,0.4551699,0.4462903,-0.3421725,0.1325415,-0.1760213,-0.0114172,0.0984502,0.1189793,-0.0224316,-0.0915452,-0.2868905,-0.0156284
0.121,-0.118499,1.183693,-0.1143301,0.0647875,1.167584,-0.1755716,0.1843489,1.231484,-0.2913141,0.2298637,1.322983,-0.391405,0.0587615,1.499115,-0.3068649,-0.0426031,1.752872,-0.1689945,-0.1739075,1.473256,-0.2668311,-0.0900772,-0.6830149,-0.7090947,0.0296105,-0.2802356,-0.0918158,0.3867699,-0.1908962,-0.3360912,0.4547505,0.4504935,-0.3451369,0.1291715,-0.1788252,-0.0120963,0.0967687,0.1228473,-0.0212743,-0.090894,-0.2828768,-0.0141891
0.143,-0.1161241,1.183228,-0.1127524,0.066228,1.167619,-0.1764085,0.1847217,1.231985,-0.293324,0.2294052,1.322928,-0.393112,0.0588668,1.498887,-0.3070814,-0.0422494,1.753183,-0.1690554,-0.1739965,1.473101,-0.2649605,-0.0950761,-0.6773332,-0.7126901,0.027561,-0.2840814,-0.0925571,0.3903518,-0.1860148,-0.3416872,0.4488998,0.4566165,-0.3493058,0.1333996,-0.186132,-0.0141449,0.0958951,0.1256821,-0.0202653,-0.0936792,-0.2755569,-0.014692
0.165,-0.1148449,1.18335,-0.1121919,0.0668637,1.167521,-0.1766475,0.1849136,1.231947,-0.2942608,0.2291251,1.322914,-0.3941963,0.058836,1.498995,-0.307354,-0.0422366,1.753336,-0.1690739,-0.1734915,1.473054,-0.2643687,-0.0979175,-0.6798005,-0.7098225,0.0244453,-0.2862209,-0.0898155,0.3886305,-0.1849309,-0.3438869,0.4485609,0.4576992,-0.3499814,0.132938,-0.1876163,-0.0138757,0.0952658,0.1266944,-0.0194339,-0.0935646,-0.2744565,-0.014093
0.187,-0.1143361,1.183069,-0.1115549,0.0673059,1.167415,-0.1766912,0.1847643,1.232057,-0.2946708,0.2288685,1.323042,-0.3947963,0.0590148,1.498781,-0.3072014,-0.0422322,1.7534,-0.1690527,-0.1730985,1.473067,-0.2639231,-0.0976629,-0.6802589,-0.7088661,0.0262385,-0.2891895,-0.090325,0.3892779,-0.1826444,-0.346628,0.4503699,0.4586809,-0.3517119,0.1352977,-0.1897254,-0.0147709,0.0950573,0.1275028,-0.0188091,-0.0928687,-0.2737485,-0.0127375
0.209,-0.1141902,1.18292,-0.1110423,0.0674009,1.167354,-0.176563,0.1846487,1.231927,-0.294832,0.2290829,1.322982,-0.3956923,0.0591257,1.498767,-0.3072565,-0.0422632,1.75344,-0.1689558,-0.1730429,1.473052,-0.263677,-0.098775,-0.6794266,-0.7093686,0.0237532,-0.2900448,-0.0904153,0.3885177,-0.1819093,-0.3468306,0.453969,0.4549596,-0.3461854,0.13446,-0.1891974,-0.0147067,0.0951309,0.1274712,-0.0182754,-0.0934771,-0.2730116,-0.0127385
