time,indexfinger.X,indexfinger.Y,indexfinger.Z,hand.X,hand.Y,hand.Z,forearm.X,forearm.Y,forearm.Z,upperarm.X,upperarm.Y,upperarm.Z,rightShoulder.X,rightShoulder.Y,rightShoulder.Z,hmd.X,hmd.Y,hmd.Z,leftShoulder.X,leftShoulder.Y,leftShoulder.Z,indexfingerO.X,indexfingerO.Y,indexfingerO.Z,handO.X,handO.Y,handO.Z,forearmO.X,forearmO.Y,forearmO.Z,upperarmO.X,upperarmO.Y,upperarmO.Z,rightShoulderO.X,rightShoulderO.Y,rightShoulderO.Z,hmdO.X,hmdO.Y,hmdO.Z,leftShoulderO.X,leftShoulderO.Y,leftShoulderO.Z
0.0,-0.1280414,1.069143,-0.0524383,0.0469133,1.128796,-0.1086878,0.1703749,1.199701,-0.2116159,0.2424798,1.27969,-0.3356685,0.0830226,1.494004,-0.2642206,-0.0452869,1.733004,-0.1365932,-0.1530645,1.477298,-0.2647053,0.1027595,-0.6514855,-0.7025049,0.1287922,-0.2938128,-0.230322,0.4300831,-0.2239708,-0.3090011,0.2853328,0.4891443,-0.572473,0.1382534,-0.1320269,0.0259213,0.1789405,-0.0154994,-0.0149881,-0.0999086,-0.3655719,-0.0380701
0.023,-0.1281546,1.069186,-0.0526174,0.0469196,1.128638,-0.10868,0.17046,1.199619,-0.2113935,0.2427619,1.279414,-0.3355464,0.0835161,1.49416,-0.2642536,-0.0444317,1.733086,-0.1369558,-0.1527119,1.477282,-0.2646121,0.1013654,-0.6529131,-0.7017619,0.1282081,-0.2929214,-0.2294072,0.4306457,-0.2241709,-0.3093873,0.2863222,0.4880173,-0.5724164,0.1357926,-0.1287545,0.026347,0.1780255,-0.015569,-0.0169957,-0.100574,-0.3665412,-0.0383421
0.054,-0.1284784,1.068928,-0.0532897,0.0467974,1.128602,-0.1086899,0.1705287,1.199696,-0.2113878,0.2428819,1.279211,-0.3347888,0.0836234,1.494144,-0.2642371,-0.0439619,1.733427,-0.1372161,-0.152651,1.477437,-0.264612,0.1042927,-0.6534542,-0.7010228,0.1281716,-0.2924956,-0.2298102,0.4315368,-0.2254831,-0.3101378,0.2827485,0.489871,-0.5747325,0.1358687,-0.1286094,0.0261109,0.1782659,-0.016172,-0.0178293,-0.1016636,-0.3647631,-0.0391334
0.075,-0.1285584,1.069062,-0.053594,0.0467386,1.128737,-0.1086499,0.1704785,1.199624,-0.2111455,0.2430694,1.279145,-0.3344359,0.0836866,1.494065,-0.2640013,-0.0437574,1.7335,-0.1373384,-0.1524642,1.477606,-0.2646049,0.1048879,-0.6524178,-0.7020042,0.1289817,-0.2910983,-0.230585,0.4312156,-0.2253059,-0.3101602,0.2819788,0.4899192,-0.5750095,0.1377481,-0.1298566,0.0257855,0.1776292,-0.0165114,-0.0188149,-0.1014868,-0.3661684,-0.038796
0.098,-0.1288358,1.068912,-0.0535981,0.0466569,1.128704,-0.1086129,0.1705963,1.199511,-0.2109467,0.2432648,1.279132,-0.3342401,0.0840339,1.494092,-0.2640545,-0.0435694,1.733634,-0.1374584,-0.1523692,1.477775,-0.2646699,0.1050671,-0.6545374,-0.699786,0.1297846,-0.29068,-0.2303102,0.4309103,-0.2264095,-0.3092477,0.2829513,0.4893587,-0.5748473,0.1364213,-0.1281968,0.0266456,0.1779361,-0.0170172,-0.0192692,-0.1019977,-0.3668124,-0.0399192
0.12,-0.1288548,1.068926,-0.0537423,0.0465225,1.128693,-0.1085496,0.1706231,1.19937,-0.2107942,0.2434887,1.279004,-0.3340097,0.0843572,1.494172,-0.2641366,-0.0434252,1.733662,-0.1376197,-0.1521905,1.477784,-0.2646742,0.1056131,-0.6545455,-0.6996518,0.1297238,-0.2901941,-0.2300458,0.4309213,-0.2273314,-0.3082913,0.2829186,0.48914,-0.5742337,0.134184,-0.1254825,0.0268413,0.1780527,-0.0174179,-0.0193934,-0.1020636,-0.3683667,-0.0396764
0.141,-0.1293109,1.068922,-0.0538195,0.0463421,1.128448,-0.1085099,0.17064,1.198856,-0.2106434,0.2438299,1.279104,-0.3333838,0.0844608,1.494096,-0.2638934,-0.0433377,1.733713,-0.1377249,-0.1520791,1.477849,-0.2647925,0.1060483,-0.6548859,-0.7001441,0.130307,-0.2900313,-0.228697,0.4304066,-0.2299438,-0.3034655,0.2831482,0.4886296,-0.5757344,0.1351131,-0.1257834,0.0267176,0.1779355,-0.0182233,-0.0195858,-0.1017978,-0.3690237,-0.0391488
0.163,-0.1294523,1.068815,-0.0538142,0.0461416,1.128298,-0.1084871,0.1705696,1.199002,-0.2101668,0.2440498,1.279076,-0.3332999,0.0846923,1.494169,-0.2636537,-0.0433357,1.733556,-0.1378309,-0.152023,1.477852,-0.2649651,0.105113,-0.6527044,-0.7022914,0.130446,-0.2898442,-0.2289064,0.4331836,-0.2269738,-0.3095944,0.2856048,0.486937,-0.574213,0.1359701,-0.1248958,0.02648,0.1773054,-0.0187125,-0.0195602,-0.1027865,-0.3694037,-0.0393627
0.185,-0.129482,1.06865,-0.0541958,0.0460226,1.128155,-0.108387,0.1706176,1.198926,-0.2099401,0.2441598,1.279062,-0.3328633,0.0848188,1.494126,-0.263594,-0.0433369,1.733347,-0.1379109,-0.1521958,1.477935,-0.2650987,0.1043217,-0.6565892,-0.6989562,0.1300185,-0.2886299,-0.2288405,0.4328371,-0.2292497,-0.3073488,0.2859161,0.4866275,-0.5736527,0.135327,-0.1244279,0.0264156,0.1766205,-0.0191782,-0.0192081,-0.1036015,-0.3684923,-0.0403054
0.207,-0.1300347,1.068601,-0.0548216,0.0458292,1.128086,-0.1083284,0.1705982,1.19889,-0.2097378,0.2443611,1.279049,-0.3322949,0.084875,1.49413,-0.2631977,-0.0434103,1.733098,-0.1380408,-0.1522761,1.4781,-0.2651529,0.1076096,-0.6538049,-0.7016445,0.130649,-0.287858,-0.2295227,0.434399,-0.2296216,-0.3077132,0.2852547,0.4869311,-0.5742754,0.1387348,-0.1250987,0.0269704,0.176156,-0.0197274,-0.0188238,-0.1042334,-0.3692637,-0.0409293
0.23,-0.1303023,1.068485,-0.0549924,0.0456191,1.128102,-0.1082246,0.1705461,1.198841,-0.2093743,0.2445035,1.279038,-0.3322275,0.0848314,1.494094,-0.2629438,-0.0435777,1.733579,-0.1381942,-0.1522839,1.478209,-0.2653624,0.1077901,-0.6545387,-0.7009718,0.1305762,-0.286458,-0.2294588,0.4346131,-0.2293324,-0.3080935,0.2880981,0.4840899,-0.572148,0.139099,-0.1247951,0.0263322,0.1788899,-0.0201864,-0.0189081,-0.1038658,-0.3704949,-0.0408723
0.252,-0.1308313,1.068699,-0.0550082,0.0452793,1.127976,-0.1081424,0.1704513,1.199069,-0.2089072,0.2447702,1.279092,-0.331045,0.0848503,1.494068,-0.2628008,-0.0438388,1.733484,-0.1385045,-0.1523089,1.478202,-0.2657275,0.1053154,-0.6560979,-0.7002023,0.1304227,-0.2846469,-0.2284532,0.4349743,-0.2325833,-0.307879,0.2855709,0.4846837,-0.5740219,0.1391118,-0.1237518,0.0272616,0.1783702,-0.0209908,-0.0192597,-0.1045149,-0.3717139,-0.0412411
0.274,-0.1310561,1.068737,-0.0548732,0.0449603,1.128018,-0.108145,0.1703704,1.199065,-0.2086099,0.2449474,1.279165,-0.3303979,0.0848801,1.494254,-0.2626329,-0.0439621,1.734066,-0.1387562,-0.1523357,1.478232,-0.2660146,0.1046237,-0.6557624,-0.7006286,0.1307238,-0.2843823,-0.2284477,0.4361587,-0.2331469,-0.3077008,0.2856216,0.4841086,-0.5734847,0.1387875,-0.1221249,0.0273325,0.1802581,-0.0212992,-0.0189382,-0.1045227,-0.3721807,-0.0409713
