time,indexfinger.X,indexfinger.Y,indexfinger.Z,hand.X,hand.Y,hand.Z,forearm.X,forearm.Y,forearm.Z,upperarm.X,upperarm.Y,upperarm.Z,rightShoulder.X,rightShoulder.Y,rightShoulder.Z,hmd.X,hmd.Y,hmd.Z,leftShoulder.X,leftShoulder.Y,leftShoulder.Z,indexfingerO.X,indexfingerO.Y,indexfingerO.Z,handO.X,handO.Y,handO.Z,forearmO.X,forearmO.Y,forearmO.Z,upperarmO.X,upperarmO.Y,upperarmO.Z,rightShoulderO.X,rightShoulderO.Y,rightShoulderO.Z,hmdO.X,hmdO.Y,hmdO.Z,leftShoulderO.X,leftShoulderO.Y,leftShoulderO.Z
0.0,0.2045899,0.7369731,-0.2412946,0.2294862,0.923993,-0.2689142,0.2154308,1.10134,-0.2940668,0.1930793,1.301611,-0.3387572,0.072064,1.488905,-0.302232,-0.0472836,1.704551,-0.1630342,-0.1653073,1.478879,-0.297953,0.392827,-0.4384662,-0.5280011,-0.0070337,-0.1636633,-0.732865,0.6940346,0.1492983,-0.0675696,0.5314136,0.3664848,-0.3929117,0.1512517,-0.1519508,0.0371533,0.2982259,0.0402293,-0.0214937,-0.1211627,-0.3361333,-0.030467
5.31,0.8453699,1.629429,-0.2583012,0.6603077,1.618615,-0.2915226,0.4767213,1.60855,-0.3148174,0.2708477,1.584473,-0.3355975,0.0348162,1.525057,-0.2833119,0.0251725,1.736792,-0.2136742,-0.1988647,1.463296,-0.2453995,-0.0094249,0.0074502,0.0640269,0.0479452,-0.6676301,-0.7396166,0.0310748,0.6860949,-0.0214572,-0.1189103,0.5981618,-0.1197959,0.1336097,-0.1778294,-0.0922796,0.0935908,0.557615,-0.1173574,-0.0937507,-0.3093205,0.0269508
9.519,-0.0070768,1.687395,0.4764168,0.0203602,1.674986,0.2917143,0.0452722,1.648356,0.1024305,0.0739792,1.600636,-0.108159,0.0184727,1.531023,-0.2783756,-0.0594853,1.75128,-0.2074848,-0.185247,1.477357,-0.329261,-0.0685882,-0.6876251,0.0555352,0.5461992,-0.5184441,-0.5083739,-0.017668,-0.0426059,0.0515058,-0.0335795,-0.1642314,-0.1173408,0.0595574,0.1661562,-0.0727811,0.1296318,0.0446896,-0.0536522,-0.1012522,-0.4479632,-0.0250068
