time,indexfinger.X,indexfinger.Y,indexfinger.Z,hand.X,hand.Y,hand.Z,forearm.X,forearm.Y,forearm.Z,upperarm.X,upperarm.Y,upperarm.Z,rightShoulder.X,rightShoulder.Y,rightShoulder.Z,hmd.X,hmd.Y,hmd.Z,leftShoulder.X,leftShoulder.Y,leftShoulder.Z,indexfingerO.X,indexfingerO.Y,indexfingerO.Z,handO.X,handO.Y,handO.Z,forearmO.X,forearmO.Y,forearmO.Z,upperarmO.X,upperarmO.Y,upperarmO.Z,rightShoulderO.X,rightShoulderO.Y,rightShoulderO.Z,hmdO.X,hmdO.Y,hmdO.Z,leftShoulderO.X,leftShoulderO.Y,leftShoulderO.Z
0.0,-0.0918172,1.104114,0.1368139,0.1053835,1.128352,0.076843,0.2059182,1.169461,0.0111069,0.2764019,1.324967,-0.0851434,0.1275806,1.477521,-0.0266951,0.0061322,1.724454,0.0930188,-0.1622119,1.466993,-0.05132,-0.0242679,0.5453094,0.8245935,-0.1277659,-0.3128489,-0.1742856,-0.4550495,0.2236321,0.5382349,0.6358218,0.2727202,-0.0931581,0.1415592,-0.175691,-0.1027133,-0.1602444,-0.0687496,0.03033,-0.1689696,-0.4236468,-0.1500386
0.0242,-0.0917634,1.104628,0.1360655,0.1054855,1.128205,0.0763629,0.2057591,1.169121,0.0105765,0.2761074,1.32476,-0.0854751,0.1281164,1.477289,-0.0274332,0.0063344,1.724492,0.0927893,-0.1620804,1.467036,-0.0515506,-0.0236544,0.5481216,0.8230548,-0.1317551,-0.309421,-0.1699234,-0.4525923,0.2274456,0.5332451,0.6348697,0.275391,-0.0953087,0.1385325,-0.1744642,-0.1050273,-0.1612131,-0.068659,0.0302736,-0.1687416,-0.4242572,-0.1493729
0.0527,-0.0919833,1.104674,0.1357407,0.1054645,1.128355,0.0760035,0.2058637,1.169837,0.0106062,0.2761342,1.324588,-0.0858238,0.1278291,1.477261,-0.0275461,0.0065849,1.724396,0.0926036,-0.1619547,1.466985,-0.0519076,-0.0230818,0.5477877,0.8231454,-0.1315198,-0.3091061,-0.1703713,-0.4545834,0.2243931,0.5407079,0.6346387,0.2756355,-0.0962992,0.1414137,-0.1759499,-0.1036761,-0.1618406,-0.0682896,0.0302243,-0.1695965,-0.4241354,-0.150129
0.0747,-0.0920258,1.104666,0.1355335,0.105362,1.128574,0.0755763,0.2060179,1.169567,0.0103162,0.2765473,1.324657,-0.0861851,0.1281661,1.476897,-0.0277986,0.0067929,1.724209,0.0924521,-0.1619613,1.46687,-0.0521977,-0.0237361,0.5486148,0.8225464,-0.1286252,-0.3123006,-0.1720025,-0.4539711,0.2242819,0.5390163,0.6362347,0.2728257,-0.0928639,0.1415474,-0.1751412,-0.1046798,-0.1615264,-0.0684841,0.0312324,-0.1703267,-0.4227496,-0.1505947
0.0969,-0.0918946,1.104987,0.1356727,0.1053937,1.128539,0.0753669,0.2062013,1.169396,0.010165,0.2765576,1.324275,-0.0865819,0.128206,1.476781,-0.0280106,0.0069082,1.724051,0.0922752,-0.1617785,1.467001,-0.05256,-0.0226949,0.5496254,0.8219296,-0.1290752,-0.3120092,-0.1719796,-0.4535258,0.2252844,0.5405888,0.6352941,0.2724049,-0.0911247,0.1417597,-0.1748273,-0.1048298,-0.1615858,-0.0682178,0.0309629,-0.1696083,-0.4232542,-0.1500612
0.1195,-0.091821,1.10514,0.1358098,0.105378,1.12848,0.0751955,0.2061637,1.169414,0.0099253,0.2766379,1.32419,-0.0866066,0.1285102,1.476588,-0.0285137,0.0071288,1.724245,0.0922107,-0.1616974,1.466881,-0.0527708,-0.0214786,0.5503831,0.8213651,-0.1288247,-0.3126636,-0.1722094,-0.4534163,0.225117,0.5402475,0.6359823,0.2721907,-0.0945056,0.140751,-0.172094,-0.1054974,-0.1626289,-0.0675385,0.0310171,-0.1708584,-0.4226376,-0.1507155
0.1412,-0.0915635,1.105516,0.1363783,0.105459,1.128535,0.0748866,0.2061047,1.169325,0.0096663,0.2768022,1.323888,-0.0870238,0.1283859,1.476524,-0.0285456,0.0073353,1.724023,0.0919463,-0.1616016,1.466939,-0.0528455,-0.0192513,0.5496014,0.8217449,-0.1277655,-0.3129343,-0.1716564,-0.453766,0.2230982,0.5396383,0.6348196,0.2717456,-0.0937268,0.1415568,-0.1743939,-0.1045045,-0.1620245,-0.0679138,0.0315298,-0.1711417,-0.4230287,-0.1507122
0.1651,-0.0915314,1.105653,0.1365288,0.105478,1.128542,0.0747722,0.2062069,1.168671,0.0094005,0.2769348,1.32358,-0.0873144,0.1286635,1.476554,-0.0288386,0.0075732,1.724167,0.0918555,-0.1616273,1.466927,-0.0529435,-0.0181669,0.552617,0.8196567,-0.1276063,-0.3130232,-0.171755,-0.4498223,0.2276564,0.5383707,0.6336734,0.2725875,-0.0920904,0.139803,-0.1734921,-0.1043363,-0.1628253,-0.0676765,0.0319751,-0.1707796,-0.4206364,-0.1514972
0.185,-0.0915555,1.105704,0.1363982,0.1054181,1.128556,0.0746456,0.2062971,1.168843,0.0091291,0.2769131,1.323437,-0.0875151,0.1285031,1.476341,-0.0287349,0.0077342,1.724253,0.0917085,-0.1614121,1.466878,-0.0529278,-0.0177368,0.5520225,0.8200801,-0.1274013,-0.3143808,-0.1722599,-0.450712,0.226357,0.5415895,0.6330938,0.2732943,-0.0934017,0.1438288,-0.1768789,-0.1052746,-0.1624685,-0.0681117,0.0318118,-0.1711078,-0.4220029,-0.1510027
0.2082,-0.091347,1.105929,0.1363883,0.1056335,1.128522,0.0746432,0.2061805,1.169093,0.0091492,0.2769498,1.323618,-0.0880637,0.1286697,1.476354,-0.0289194,0.007973,1.72439,0.0915616,-0.1612278,1.466982,-0.0528771,-0.0187127,0.5488392,0.8220152,-0.127888,-0.3119493,-0.1713282,-0.4530191,0.2248439,0.5402535,0.6368881,0.2703764,-0.0915824,0.1430887,-0.1765228,-0.104935,-0.1622639,-0.0681003,0.0322747,-0.1701474,-0.4228151,-0.1505571
0.2294,-0.0913337,1.105911,0.136133,0.1055878,1.128674,0.0744676,0.2062375,1.169126,0.0088609,0.2772284,1.323851,-0.0881892,0.1288032,1.476301,-0.0292343,0.0081741,1.724964,0.0915092,-0.1612647,1.466916,-0.0529167,-0.0192583,0.5511495,0.8200915,-0.1265468,-0.3127103,-0.1719014,-0.4522445,0.2247184,0.5407173,0.6400652,0.2686327,-0.0939782,0.1415563,-0.1755688,-0.1044729,-0.163664,-0.0683125,0.0321382,-0.1712209,-0.4225222,-0.1510243
0.2515,-0.0913302,1.106044,0.1356642,0.105656,1.128698,0.0743428,0.2062432,1.169259,0.0087358,0.2770005,1.323165,-0.0882145,0.129087,1.476374,-0.0295101,0.0083699,1.724957,0.0913625,-0.1611469,1.467035,-0.05298,-0.0207272,0.5520826,0.8192729,-0.1254426,-0.3113567,-0.1727356,-0.4510941,0.2246535,0.5420554,0.6332222,0.2752729,-0.096868,0.1380309,-0.173562,-0.1029338,-0.1622778,-0.0691322,0.0326404,-0.1715161,-0.4228593,-0.1511351
0.2737,-0.0916878,1.106386,0.1358108,0.1056633,1.128602,0.0742747,0.2063797,1.169111,0.0085175,0.2769525,1.323092,-0.0882972,0.1291103,1.476322,-0.029632,0.0084683,1.724997,0.0911605,-0.1611024,1.467062,-0.0529666,-0.0171362,0.5533626,0.818999,-0.1242341,-0.3116197,-0.1728697,-0.4508396,0.2262741,0.5418004,0.6330407,0.2763948,-0.0971163,0.1378888,-0.1735305,-0.1030997,-0.161446,-0.0701246,0.0323239,-0.1719598,-0.4223318,-0.1510272
0.2958,-0.0917162,1.106069,0.135284,0.1056048,1.128584,0.0741914,0.206424,1.168678,0.0083469,0.2766425,1.322995,-0.0881871,0.1292623,1.476243,-0.0297085,0.0086941,1.724918,0.0910335,-0.1609252,1.467101,-0.0530481,-0.0195522,0.5508196,0.8205237,-0.1235747,-0.3123814,-0.1732537,-0.4511259,0.2260546,0.5411221,0.632319,0.2790107,-0.1002866,0.1371385,-0.1726089,-0.1038639,-0.160215,-0.070547,0.0325333,-0.1710351,-0.4220808,-0.1506572
0.3184,-0.0916551,1.106219,0.1352268,0.1055647,1.128559,0.0741406,0.2063635,1.16817,0.0081965,0.2766803,1.322997,-0.0880635,0.1292982,1.476121,-0.0297032,0.0089628,1.725178,0.0909416,-0.1609694,1.467054,-0.0529517,-0.0186808,0.5468441,0.8234888,-0.1254826,-0.3117787,-0.1734179,-0.4513911,0.2274105,0.5389618,0.6331506,0.2795,-0.1013625,0.137484,-0.1730366,-0.1033498,-0.1602874,-0.0711946,0.0323811,-0.171938,-0.4215672,-0.150728
0.3402,-0.0920913,1.106037,0.1351305,0.105652,1.1282,0.0744064,0.2064316,1.170102,0.0101977,0.2772951,1.323005,-0.0879669,0.1293925,1.476091,-0.0296664,0.0093036,1.725516,0.0909133,-0.1609045,1.466904,-0.0527265,-0.0181549,0.5504626,0.8214021,-0.1273713,-0.3089886,-0.1712241,-0.4341958,0.2302884,0.5522875,0.6344586,0.2744997,-0.0979792,0.1378741,-0.1735436,-0.1037975,-0.1601529,-0.0726938,0.0320972,-0.1728321,-0.4215912,-0.1507671
0.3625,-0.0918874,1.105919,0.1349972,0.1054449,1.128258,0.0744362,0.2064891,1.168398,0.0089697,0.2772848,1.323005,-0.0877356,0.1293814,1.476049,-0.0296097,0.0096324,1.725451,0.0907625,-0.1605616,1.466827,-0.0529507,-0.0169527,0.5476158,0.8235542,-0.1266206,-0.310437,-0.1730328,-0.4507802,0.2279103,0.5410947,0.6338334,0.2752579,-0.0978639,0.1382805,-0.1735015,-0.1039698,-0.1592435,-0.0748549,0.0322303,-0.1697748,-0.4212878,-0.1496786
0.3861,-0.0919223,1.105742,0.135192,0.1054358,1.128191,0.0745548,0.2064739,1.168349,0.0092335,0.2777291,1.32305,-0.0876281,0.1293117,1.475817,-0.029222,0.0103827,1.725342,0.0905527,-0.1605818,1.466782,-0.0529513,-0.0171084,0.5504677,0.8219358,-0.1269146,-0.3101512,-0.1716612,-0.451369,0.2287576,0.5381164,0.6344336,0.2717907,-0.0937221,0.142525,-0.1755519,-0.1040891,-0.1588045,-0.0763363,0.0317624,-0.1701464,-0.4211451,-0.1500954
0.4081,-0.0917441,1.105487,0.1356353,0.1055139,1.128135,0.0747465,0.2066089,1.168601,0.0099027,0.2776501,1.322768,-0.0870368,0.1292948,1.475765,-0.0291913,0.0106115,1.725554,0.090657,-0.1608838,1.466797,-0.0527414,-0.0178454,0.5506658,0.8213555,-0.1274242,-0.3108965,-0.1714108,-0.4525816,0.2272586,0.5425873,0.6302989,0.2751801,-0.0933228,0.1424121,-0.1746694,-0.1040078,-0.159152,-0.079295,0.032403,-0.1729378,-0.4223619,-0.1501805
0.4303,-0.0911176,1.104627,0.136514,0.1060961,1.127915,0.0762944,0.2073183,1.168384,0.011159,0.277909,1.322368,-0.0859004,0.1291289,1.475534,-0.0286286,0.0115599,1.725651,0.0903752,-0.160964,1.466782,-0.0529315,-0.0223171,0.5522007,0.8201279,-0.1307944,-0.3089942,-0.1724622,-0.4527991,0.2294837,0.5334284,0.6274091,0.2777719,-0.0932764,0.1450431,-0.1716953,-0.102759,-0.1596884,-0.0839888,0.0314794,-0.1729456,-0.4227533,-0.1502642
0.4531,-0.0899906,1.103295,0.1387964,0.1073275,1.127885,0.078412,0.2078758,1.168705,0.0129506,0.2783563,1.32286,-0.0850273,0.1288703,1.475274,-0.028376,0.0121218,1.725799,0.0904403,-0.1611821,1.466664,-0.0530806,-0.0254255,0.5544648,0.8172923,-0.1297399,-0.3030607,-0.1670616,-0.4529049,0.228721,0.5334899,0.6295788,0.2734772,-0.0913527,0.1457258,-0.1701589,-0.103548,-0.1605903,-0.0877531,0.0304844,-0.1730593,-0.4236445,-0.1502854
0.4757,-0.0880289,1.102028,0.1432576,0.1086268,1.127826,0.0814544,0.2087738,1.168568,0.0152935,0.2789359,1.322447,-0.0838148,0.1288968,1.475027,-0.0281729,0.0127068,1.725375,0.0901952,-0.1613593,1.466598,-0.053247,-0.0240473,0.5627272,0.8106515,-0.1201907,-0.3076858,-0.1677883,-0.4482647,0.2337577,0.5265434,0.627323,0.2739489,-0.088052,0.1451043,-0.1652542,-0.1027669,-0.1584478,-0.093033,0.0292322,-0.1733632,-0.4250501,-0.1503472
0.4985,-0.0845257,1.099229,0.1488291,0.1107458,1.128461,0.0857315,0.2104798,1.169236,0.0190996,0.2786056,1.322105,-0.0814724,0.1284606,1.474647,-0.027705,0.0134875,1.725409,0.0899707,-0.1616527,1.466571,-0.0534494,-0.0302332,0.5764824,0.7979445,-0.1054096,-0.3149887,-0.1786866,-0.4473228,0.2323161,0.5221617,0.6193904,0.2813394,-0.0921401,0.1477844,-0.1636297,-0.1017105,-0.1595072,-0.0980804,0.0277069,-0.1738525,-0.4260552,-0.1499249
0.5209,-0.0774076,1.092469,0.1605202,0.1159977,1.130502,0.0953323,0.2136239,1.170977,0.0273066,0.2796592,1.322305,-0.0778258,0.1277425,1.474097,-0.0270884,0.0145465,1.724984,0.0895666,-0.1619765,1.466629,-0.053957,-0.0435952,0.5972641,0.7761855,-0.073301,-0.3231316,-0.1945058,-0.4382946,0.2338551,0.5146754,0.6119576,0.2816194,-0.0898918,0.1527055,-0.16168,-0.0996104,-0.1592054,-0.1077824,0.0256416,-0.1731595,-0.428948,-0.1478912
0.5431,-0.0703895,1.086303,0.1700533,0.1206049,1.132448,0.1039104,0.2165585,1.172713,0.0336619,0.2810176,1.322952,-0.0744255,0.1272792,1.474217,-0.0276859,0.0155119,1.724635,0.0891479,-0.1624794,1.466633,-0.0542851,-0.0639647,0.6004544,0.7666361,-0.0400872,-0.3313309,-0.2103458,-0.4399947,0.2355036,0.5023395,0.6053944,0.2800129,-0.0860605,0.1478081,-0.1551553,-0.0984415,-0.159735,-0.1141665,0.0218282,-0.173896,-0.4298426,-0.1485632
0.5657,-0.0615267,1.080517,0.1813086,0.1259703,1.135561,0.1135799,0.2204066,1.175152,0.0424222,0.2819487,1.323707,-0.0700459,0.1266549,1.473947,-0.0276028,0.0163283,1.724592,0.088663,-0.1629875,1.466619,-0.0548317,-0.0848376,0.6108468,0.7504763,-0.0089113,-0.3465545,-0.2270107,-0.4218214,0.2418779,0.4878615,0.5916833,0.2845746,-0.0853139,0.1511755,-0.1534312,-0.0985316,-0.1606886,-0.1210781,0.0199147,-0.1739912,-0.4293747,-0.1487037
0.5881,-0.051097,1.076175,0.1958431,0.1321813,1.139359,0.1247464,0.2244121,1.178534,0.051876,0.2834094,1.325004,-0.0651395,0.1260014,1.473713,-0.0274906,0.0173911,1.724318,0.0878271,-0.163242,1.466697,-0.055383,-0.0997842,0.6188368,0.7352583,0.0253816,-0.3627323,-0.2443488,-0.4130549,0.2436683,0.4742352,0.5791615,0.286553,-0.0833145,0.1569719,-0.153944,-0.0989096,-0.1627712,-0.1277898,0.0177024,-0.1727962,-0.4315598,-0.1474263
0.6101,-0.0323455,1.072347,0.2233108,0.143295,1.147433,0.1439679,0.2317417,1.184608,0.0680701,0.2855023,1.328355,-0.0569478,0.1248809,1.473793,-0.0282062,0.0185522,1.724032,0.0866387,-0.1640557,1.466695,-0.0563617,-0.1211367,0.635965,0.7022564,0.0802031,-0.3879899,-0.2706271,-0.3978654,0.2427492,0.4465946,0.5583929,0.2875836,-0.0801079,0.1569542,-0.1504788,-0.098389,-0.1650528,-0.1383965,0.0142233,-0.1718476,-0.4315258,-0.1458906
0.6324,-0.017753,1.070975,0.2443649,0.1511209,1.153652,0.158559,0.2373417,1.18931,0.0803678,0.2869813,1.331268,-0.0506063,0.1243582,1.473848,-0.0286471,0.0194904,1.723775,0.0857046,-0.1647763,1.466587,-0.0568442,-0.1359718,0.6568882,0.6677389,0.1191039,-0.4014874,-0.2888589,-0.3857569,0.2433727,0.4187622,0.5405803,0.2885075,-0.0789637,0.1591135,-0.1495456,-0.0983118,-0.166577,-0.1456664,0.0127993,-0.1738473,-0.4317833,-0.1461392
