time,indexfinger.X,indexfinger.Y,indexfinger.Z,hand.X,hand.Y,hand.Z,forearm.X,forearm.Y,forearm.Z,upperarm.X,upperarm.Y,upperarm.Z,rightShoulder.X,rightShoulder.Y,rightShoulder.Z,hmd.X,hmd.Y,hmd.Z,leftShoulder.X,leftShoulder.Y,leftShoulder.Z,indexfingerO.X,indexfingerO.Y,indexfingerO.Z,handO.X,handO.Y,handO.Z,forearmO.X,forearmO.Y,forearmO.Z,upperarmO.X,upperarmO.Y,upperarmO.Z,rightShoulderO.X,rightShoulderO.Y,rightShoulderO.Z,hmdO.X,hmdO.Y,hmdO.Z,leftShoulderO.X,leftShoulderO.Y,leftShoulderO.Z
0.0,-0.1076888,1.08025,0.1448579,0.089396,1.121397,0.0963717,0.1865936,1.164943,0.0295867,0.2527321,1.323214,-0.06773,0.1056246,1.472963,-0.0060522,-0.0489529,1.736471,0.1140952,-0.183723,1.467216,-0.023138,-0.0943021,0.5280958,0.832678,-0.1154262,-0.3397783,-0.2099696,-0.4531586,0.2137176,0.5331469,0.6294916,0.2846412,-0.0913495,0.129437,-0.1825078,-0.109657,-0.1169512,-0.0056519,-0.061765,-0.166368,-0.4055953,-0.1499719
0.0228,-0.1078002,1.081052,0.1412623,0.0894134,1.120604,0.0933071,0.1852035,1.163302,0.0242071,0.2516392,1.32136,-0.072996,0.1077444,1.472661,-0.0068772,-0.0477761,1.735428,0.1154139,-0.1823838,1.467516,-0.0228453,-0.0950691,0.5259385,0.8354772,-0.1148358,-0.3489216,-0.2092119,-0.4537682,0.2041696,0.5415787,0.6352687,0.2886474,-0.1045037,0.1282349,-0.1861904,-0.1097986,-0.1229817,0.0009334,-0.057999,-0.1663906,-0.4034575,-0.1514354
0.0441,-0.1068095,1.081655,0.1414297,0.0903965,1.119096,0.091685,0.1853118,1.162938,0.0214525,0.2510064,1.319954,-0.0768014,0.1088945,1.472314,-0.0078195,-0.0463681,1.734318,0.1165156,-0.1812899,1.46774,-0.0227356,-0.0928507,0.5306228,0.8335111,-0.1168383,-0.3547127,-0.2067037,-0.4505501,0.190096,0.5622092,0.6353039,0.2942486,-0.1147833,0.1276057,-0.1915653,-0.1103627,-0.1249099,0.0045674,-0.0568894,-0.1646342,-0.3994064,-0.1538762
0.0663,-0.1059568,1.081501,0.1425053,0.0908914,1.118281,0.0908051,0.1854351,1.160369,0.0186315,0.2507295,1.319414,-0.0788329,0.1093139,1.472051,-0.0082598,-0.0455883,1.73389,0.1171698,-0.1804427,1.46806,-0.0225275,-0.0854275,0.533072,0.8329557,-0.1190834,-0.3572921,-0.2079178,-0.4433524,0.1970381,0.5490645,0.6371953,0.2936686,-0.11944,0.1269491,-0.1939454,-0.1075831,-0.1273735,0.0059375,-0.0558902,-0.1634742,-0.3980405,-0.1535834
0.0866,-0.1053005,1.08076,0.1431656,0.0912923,1.117696,0.0903385,0.1854099,1.160597,0.0180144,0.2502367,1.318869,-0.0799917,0.1098127,1.471932,-0.0088267,-0.0444844,1.733316,0.117442,-0.1800231,1.468189,-0.0219363,-0.0802067,0.5363553,0.8309565,-0.1235568,-0.3589375,-0.2060068,-0.4415203,0.1900258,0.5628158,0.6354079,0.2990385,-0.1274386,0.1261536,-0.1962869,-0.1076274,-0.1276176,0.0072991,-0.0556341,-0.1669301,-0.3964385,-0.1552357
0.1095,-0.1046615,1.079014,0.142739,0.0915809,1.11701,0.0900061,0.1854444,1.158989,0.0166032,0.2504954,1.318573,-0.0811789,0.1102397,1.471646,-0.0093617,-0.043607,1.733338,0.1178675,-0.1797736,1.468184,-0.0216256,-0.0841156,0.5287659,0.8345167,-0.1242874,-0.3575915,-0.2036743,-0.438737,0.1973045,0.5486408,0.6376227,0.2978609,-0.1236265,0.1248023,-0.1978239,-0.1073026,-0.1302842,0.0073252,-0.0538069,-0.168391,-0.3941207,-0.1561823
0.1323,-0.1047178,1.078236,0.1420148,0.0914872,1.116559,0.0894989,0.1856146,1.161139,0.0187342,0.250891,1.318061,-0.0811429,0.1105776,1.471489,-0.0100796,-0.0425853,1.732958,0.11813,-0.1795679,1.468266,-0.0214298,-0.0851932,0.5246126,0.8370091,-0.1230341,-0.3581288,-0.2049056,-0.448433,0.1766986,0.5774767,0.635037,0.2975872,-0.1237652,0.1205212,-0.1958825,-0.1057162,-0.130519,0.006929,-0.0529426,-0.1685502,-0.3914342,-0.1561604
0.1531,-0.1057149,1.078177,0.139496,0.0912441,1.116521,0.089431,0.1855515,1.159847,0.0177578,0.2512501,1.318043,-0.0807022,0.1110654,1.471073,-0.0103011,-0.0410541,1.732836,0.1182581,-0.1787938,1.468331,-0.0210742,-0.0932055,0.5249242,0.8365551,-0.1207809,-0.3547797,-0.2071183,-0.4440304,0.1904981,0.5620662,0.6374022,0.2954494,-0.1218352,0.1225784,-0.1974876,-0.1062211,-0.1315026,0.0053724,-0.0515511,-0.1656846,-0.3910652,-0.1569885
0.1752,-0.1065186,1.078113,0.1376375,0.0910734,1.116571,0.0896122,0.1855625,1.158774,0.0176168,0.2513125,1.317732,-0.0799245,0.1111817,1.47072,-0.0103337,-0.0400842,1.732798,0.1184374,-0.1788215,1.468114,-0.0204556,-0.0991851,0.5259903,0.8357373,-0.1205086,-0.3510883,-0.2078038,-0.444201,0.1985133,0.5472892,0.635201,0.2961764,-0.122187,0.1251648,-0.1989275,-0.107022,-0.1311285,0.0041239,-0.0506196,-0.1695883,-0.3882798,-0.1590703
0.1973,-0.1070169,1.078268,0.1358597,0.0908695,1.116428,0.089844,0.1860355,1.161689,0.020912,0.2517502,1.318014,-0.079302,0.1110782,1.470607,-0.0105216,-0.0392023,1.732638,0.1185121,-0.1784044,1.468311,-0.0203838,-0.1025952,0.5324149,0.8322643,-0.1181595,-0.3487913,-0.2085395,-0.4565519,0.173648,0.5811039,0.6389176,0.2918914,-0.1180714,0.123897,-0.200133,-0.1068194,-0.1304526,0.0024117,-0.0486211,-0.1674784,-0.3875484,-0.1573637
