time,indexfinger.X,indexfinger.Y,indexfinger.Z,hand.X,hand.Y,hand.Z,forearm.X,forearm.Y,forearm.Z,upperarm.X,upperarm.Y,upperarm.Z,rightShoulder.X,rightShoulder.Y,rightShoulder.Z,hmd.X,hmd.Y,hmd.Z,leftShoulder.X,leftShoulder.Y,leftShoulder.Z,indexfingerO.X,indexfingerO.Y,indexfingerO.Z,handO.X,handO.Y,handO.Z,forearmO.X,forearmO.Y,forearmO.Z,upperarmO.X,upperarmO.Y,upperarmO.Z,rightShoulderO.X,rightShoulderO.Y,rightShoulderO.Z,hmdO.X,hmdO.Y,hmdO.Z,leftShoulderO.X,leftShoulderO.Y,leftShoulderO.Z
0.0,-0.1891137,1.054136,-0.0619135,-0.0339696,1.079095,-0.1565944,0.0518484,1.089588,-0.2665237,0.0832948,1.214833,-0.3539399,-0.0304633,1.338342,-0.2715338,-0.1441058,1.571004,-0.160391,-0.2681085,1.323631,-0.2214937,0.2569682,0.4477542,0.8195533,0.0087249,0.2349437,0.2838245,-0.347855,0.1031818,0.6916477,0.5271001,0.479306,-0.3659411,0.0654807,-0.225899,-0.0116677,0.0433212,0.0412762,0.015759,0.077684,0.1467136,0.0717792
0.028,-0.1889385,1.054029,-0.0605135,-0.0333921,1.079174,-0.1556489,0.052656,1.089147,-0.2657131,0.0842514,1.213752,-0.3536682,-0.029551,1.337927,-0.272319,-0.1427883,1.570282,-0.1613437,-0.2672791,1.323713,-0.2220091,0.2537804,0.4512223,0.8162306,0.0068381,0.2421856,0.2860429,-0.3503774,0.1064898,0.6916675,0.527096,0.4749615,-0.3648632,0.0674448,-0.225446,-0.0118679,0.0407147,0.0494677,0.0181046,0.0783686,0.1465432,0.0724249
0.049,-0.1881124,1.05464,-0.0607669,-0.0332159,1.079496,-0.1550902,0.052762,1.088903,-0.2651134,0.0845737,1.213287,-0.3532805,-0.029292,1.337676,-0.2725682,-0.1423289,1.570747,-0.1620965,-0.2666523,1.32382,-0.2224935,0.2571935,0.459512,0.8086863,0.0056619,0.2389139,0.28517,-0.348359,0.1084319,0.6893641,0.5279064,0.4736482,-0.3657442,0.0677992,-0.2258729,-0.0108116,0.0431369,0.0516926,0.0194393,0.0782309,0.1466514,0.0720932
0.072,-0.0332018,1.045982,-0.1574056,-0.0333872,1.079487,-0.154772,0.0531154,1.087903,-0.2644031,0.0851783,1.212473,-0.3527962,-0.0289946,1.337553,-0.2731031,-0.1412893,1.57076,-0.1626128,-0.2663453,1.323894,-0.222811,-0.7309386,-0.039856,0.3373391,0.0024347,0.2400755,0.2869578,-0.3470813,0.1071071,0.6840941,0.5263186,0.4727882,-0.3644322,0.0678593,-0.2235546,-0.0093643,0.0434723,0.0536044,0.022314,0.0801561,0.1461075,0.0726462
0.094,-0.0332018,1.045982,-0.1574056,-0.0331479,1.080055,-0.154079,0.053362,1.088862,-0.2637782,0.0855817,1.211842,-0.3526085,-0.0284958,1.33735,-0.2735916,-0.1405035,1.570421,-0.1630909,-0.2661308,1.323885,-0.2231926,-0.7309386,-0.039856,0.3373391,0.0049539,0.2297973,0.2857326,-0.349608,0.1094764,0.6914238,0.5258043,0.4708053,-0.3636101,0.0675669,-0.2201286,-0.0090351,0.0428,0.0559084,0.0234996,0.0803521,0.1448364,0.072998
0.116,-0.1895738,1.056535,-0.060846,-0.0335434,1.080398,-0.1536786,0.0537542,1.088296,-0.2632204,0.0860762,1.211505,-0.3523935,-0.0278992,1.337328,-0.2741877,-0.1400253,1.570273,-0.1635758,-0.2656231,1.32392,-0.2236461,0.2546531,0.4778884,0.8009297,-8.88e-05,0.2341299,0.289485,-0.3490085,0.1125206,0.6860682,0.5287536,0.4683644,-0.3639005,0.0664456,-0.2187659,-0.0084795,0.0409593,0.0574557,0.0258148,0.080389,0.1461032,0.0728004
0.138,-0.1898295,1.055627,-0.0614628,-0.0333816,1.080365,-0.1536423,0.0538782,1.088209,-0.2627428,0.0866432,1.211188,-0.3522691,-0.0275969,1.337288,-0.2738402,-0.1395144,1.570134,-0.1639641,-0.2651637,1.323961,-0.2239409,0.2485847,0.4743927,0.803605,-0.0025981,0.2342957,0.2878828,-0.3467858,0.1134959,0.6851644,0.5285904,0.4670471,-0.3634475,0.0680295,-0.2228932,-0.0060758,0.0397529,0.0578015,0.0270884,0.0804796,0.1480564,0.0736765
0.161,-0.1903715,1.056292,-0.0613659,-0.0332233,1.080321,-0.1536346,0.0539933,1.087804,-0.2628118,0.0870204,1.211043,-0.3523146,-0.0272527,1.337176,-0.274148,-0.1390209,1.570284,-0.1643625,-0.2648919,1.324078,-0.224276,0.2489422,0.4799387,0.8015369,-0.0016089,0.2343008,0.28826,-0.3465109,0.1164079,0.6828039,0.5298994,0.4653201,-0.3625607,0.0688466,-0.2210902,-0.0066292,0.0403295,0.057621,0.0283456,0.081228,0.1469654,0.0735361
0.184,-0.1899407,1.05612,-0.0621932,-0.0330778,1.080095,-0.1537359,0.0545111,1.087676,-0.2624168,0.0876472,1.210829,-0.3521537,-0.0268463,1.336875,-0.2743799,-0.138998,1.570604,-0.1648723,-0.2643701,1.323981,-0.2251763,0.2490801,0.4761792,0.8042551,-0.0026841,0.2353338,0.2891233,-0.345891,0.1148399,0.6863182,0.5303545,0.4641517,-0.3631549,0.0684848,-0.2199938,-0.0055681,0.0403886,0.0581178,0.0297914,0.0817319,0.1486318,0.0741949
0.206,-0.1902437,1.055747,-0.0621126,-0.0325353,1.080068,-0.1536462,0.0547605,1.087445,-0.2623916,0.0877018,1.210199,-0.3517801,-0.0266886,1.336979,-0.2743678,-0.1384044,1.569935,-0.165223,-0.2643883,1.323875,-0.2258224,0.2482584,0.4733706,0.806145,0.0006381,0.2234203,0.2859271,-0.345877,0.1165932,0.6856223,0.5268025,0.4662359,-0.3641751,0.0689647,-0.2197333,-0.0042032,0.0368758,0.0573286,0.0298972,0.0844845,0.1437619,0.0748921
0.227,-0.1901347,1.055007,-0.062047,-0.0329431,1.07989,-0.1538368,0.0547838,1.087176,-0.2623667,0.0883037,1.21004,-0.3516137,-0.0262538,1.336815,-0.2744173,-0.1386847,1.570958,-0.1654879,-0.2642407,1.324018,-0.2261963,0.2470801,0.4709245,0.8068426,-0.0012949,0.2354796,0.2880689,-0.3450337,0.1178368,0.6848853,0.5279205,0.4650328,-0.3637331,0.0694084,-0.2186246,-0.0047913,0.0401785,0.0576613,0.0304873,0.0809796,0.1470321,0.0750056
0.249,-0.1901347,1.055007,-0.062047,-0.0329759,1.079631,-0.1539316,0.0549545,1.087149,-0.2622909,0.0888881,1.20979,-0.3513295,-0.0257211,1.336603,-0.2747168,-0.1386437,1.571161,-0.1656997,-0.2639351,1.323972,-0.2267721,0.2470801,0.4709245,0.8068426,-0.0025638,0.2354993,0.2868133,-0.3476877,0.1190609,0.6845664,0.5284361,0.4648521,-0.3619988,0.069126,-0.2150277,-0.0064617,0.0389217,0.0572623,0.0308451,0.0810344,0.1502337,0.0751448
