time,indexfinger.X,indexfinger.Y,indexfinger.Z,hand.X,hand.Y,hand.Z,forearm.X,forearm.Y,forearm.Z,upperarm.X,upperarm.Y,upperarm.Z,rightShoulder.X,rightShoulder.Y,rightShoulder.Z,hmd.X,hmd.Y,hmd.Z,leftShoulder.X,leftShoulder.Y,leftShoulder.Z,indexfingerO.X,indexfingerO.Y,indexfingerO.Z,handO.X,handO.Y,handO.Z,forearmO.X,forearmO.Y,forearmO.Z,upperarmO.X,upperarmO.Y,upperarmO.Z,rightShoulderO.X,rightShoulderO.Y,rightShoulderO.Z,hmdO.X,hmdO.Y,hmdO.Z,leftShoulderO.X,leftShoulderO.Y,leftShoulderO.Z
0.0,-0.1866702,1.057996,-0.080431,-0.029856,1.090358,-0.1634776,0.0622672,1.08859,-0.2699145,0.1012831,1.203642,-0.3517378,-0.0137418,1.331505,-0.2723756,-0.1291702,1.560565,-0.1699512,-0.2544668,1.325,-0.2329226,0.212389,0.4974154,0.7859597,-0.0110716,0.2065983,0.2815744,-0.3488813,0.1468079,0.6990399,0.5701367,0.4543249,-0.3428939,0.0408499,-0.1872155,-0.0006819,0.0438248,0.0264804,0.0310463,0.0593406,0.1535886,0.0958854
0.025,-0.1891001,1.059852,-0.0804697,-0.0302063,1.090838,-0.1617642,0.0627238,1.089324,-0.2673834,0.101859,1.203818,-0.3491503,-0.0140579,1.332147,-0.271337,-0.1304798,1.560111,-0.1696534,-0.2548463,1.324898,-0.233032,0.2041797,0.503694,0.788577,-0.0138696,0.2010832,0.2829387,-0.344989,0.1502358,0.6967727,0.5638627,0.4570937,-0.3414544,0.0404832,-0.1842502,-0.001662,0.0435156,0.0230345,0.0316539,0.0608859,0.155993,0.09522
0.056,-0.1896235,1.058966,-0.0810474,-0.0302898,1.091692,-0.1607279,0.0630305,1.090258,-0.2657709,0.1028135,1.204542,-0.3478738,-0.0139754,1.332369,-0.2703451,-0.1319677,1.560674,-0.1691305,-0.2553711,1.324843,-0.2328196,0.1952039,0.5087024,0.7861386,-0.0105782,0.197151,0.2846738,-0.3491895,0.1526775,0.6977475,0.5672762,0.451817,-0.3354782,0.044244,-0.1815399,-0.0051549,0.0447368,0.0220571,0.0308406,0.0608283,0.1581844,0.0935185
0.078,-0.1902245,1.05915,-0.0805174,-0.0307468,1.092025,-0.1602099,0.0632127,1.090669,-0.2648711,0.1023599,1.204724,-0.346224,-0.0146099,1.332888,-0.2696281,-0.1321239,1.560443,-0.1693355,-0.2559387,1.32477,-0.2326502,0.1952654,0.507816,0.7874898,-0.0125942,0.2008701,0.2840783,-0.3505096,0.1546535,0.693777,0.5611915,0.458628,-0.3420024,0.0452229,-0.1827352,-0.0037557,0.0428432,0.0183095,0.0323807,0.0626666,0.1581087,0.0943248
0.1,-0.1904008,1.05919,-0.0803947,-0.0306684,1.092228,-0.1595564,0.063373,1.090705,-0.2636987,0.1027851,1.205367,-0.3454797,-0.0145972,1.333064,-0.269165,-0.1333589,1.560521,-0.1690604,-0.2562817,1.324993,-0.2325709,0.1951409,0.5056891,0.7889597,-0.0124425,0.1972715,0.285673,-0.3534757,0.1499091,0.6935202,0.5634892,0.4555824,-0.3384152,0.0457689,-0.181189,-0.0049734,0.0404624,0.0184412,0.0312817,0.0629301,0.1588169,0.0931774
0.124,-0.1908669,1.060109,-0.0799904,-0.0310986,1.092496,-0.1586734,0.0635144,1.091233,-0.2625596,0.103707,1.206441,-0.3448869,-0.0149187,1.333429,-0.2683166,-0.1343022,1.561275,-0.1686264,-0.2568956,1.32507,-0.2323688,0.1946924,0.5115983,0.7860535,-0.0150005,0.1966206,0.2885523,-0.3504269,0.1539819,0.6931991,0.5691761,0.4474312,-0.3290892,0.0475544,-0.1806872,-0.0057875,0.0392574,0.0157175,0.0315315,0.0627008,0.1605165,0.0932724
0.145,-0.1908669,1.060109,-0.0799904,-0.0312081,1.092552,-0.1579727,0.0640368,1.092166,-0.2616151,0.1036785,1.206823,-0.3435011,-0.0152998,1.33384,-0.2678365,-0.1349119,1.562098,-0.1686403,-0.25733,1.325201,-0.2322168,0.1946924,0.5115983,0.7860535,-0.0165006,0.1952463,0.2887062,-0.3549222,0.1557463,0.692641,0.5650369,0.4524183,-0.3320845,0.0477301,-0.1788306,-0.0056989,0.0412404,0.0129967,0.0313762,0.0626654,0.1625031,0.0926246
0.168,-0.1053446,1.074742,-0.1021437,-0.0312881,1.092447,-0.1573672,0.0639163,1.092291,-0.2608404,0.1034169,1.207153,-0.3421149,-0.0154895,1.334326,-0.2672027,-0.1361986,1.562244,-0.1686321,-0.2577215,1.325084,-0.2320405,-0.1106487,0.7443499,-0.6278375,-0.0142855,0.1945523,0.2889509,-0.35792,0.156059,0.6895024,0.5610275,0.4551854,-0.3358212,0.0482425,-0.1800873,-0.0070771,0.0392087,0.0136129,0.0307211,0.0629161,0.1638842,0.0917595
0.19,-0.1053446,1.074742,-0.1021437,-0.0313755,1.092367,-0.1565057,0.0640728,1.09217,-0.259809,0.1034779,1.20778,-0.3411799,-0.0157427,1.334672,-0.2666544,-0.1371907,1.562405,-0.1685557,-0.2580619,1.325146,-0.2319832,-0.1106487,0.7443499,-0.6278375,-0.0113358,0.1921266,0.2884217,-0.358254,0.1551025,0.6881574,0.5620215,0.4537447,-0.3340375,0.0487701,-0.178109,-0.0082392,0.0375968,0.0125778,0.0294212,0.0630202,0.1663672,0.0911203
0.213,-0.1053446,1.074742,-0.1021437,-0.0315652,1.092244,-0.1557785,0.0640293,1.092417,-0.2586585,0.1035638,1.208098,-0.3401464,-0.0161213,1.335103,-0.2661409,-0.1379331,1.562469,-0.1683933,-0.2581965,1.325076,-0.2319261,-0.1106487,0.7443499,-0.6278375,-0.0088897,0.1900761,0.2887717,-0.3572621,0.155532,0.6885209,0.561547,0.4539025,-0.3334286,0.0491676,-0.1760848,-0.0092553,0.0349094,0.0104091,0.0294501,0.0631178,0.1694084,0.090179
0.235,-0.1053446,1.074742,-0.1021437,-0.0320059,1.092284,-0.1544644,0.0641807,1.092887,-0.2570987,0.104187,1.209268,-0.3388474,-0.0166552,1.335555,-0.2653098,-0.1394891,1.563063,-0.1684218,-0.2590033,1.325034,-0.2319203,-0.1106487,0.7443499,-0.6278375,-0.0069147,0.1848585,0.2903374,-0.3604462,0.1567587,0.6861622,0.5648122,0.4473702,-0.3263364,0.049567,-0.173839,-0.01179,0.0347742,0.0101602,0.0305375,0.0626909,0.1715636,0.0880506
0.257,-0.1914426,1.059069,-0.0772869,-0.0324124,1.092465,-0.1539539,0.064969,1.094793,-0.2543795,0.1041085,1.209472,-0.336999,-0.017388,1.335654,-0.2645756,-0.1404279,1.563274,-0.1683902,-0.2598464,1.32503,-0.2320785,0.1970348,0.4756338,0.8166318,-0.007085,0.1847418,0.2907782,-0.3487935,0.1585853,0.6930186,0.5595062,0.4513642,-0.3305044,0.0542074,-0.1732393,-0.0095048,0.0322731,0.0094877,0.0296903,0.0646328,0.1704451,0.0874186
0.279,-0.1936811,1.058411,-0.0769904,-0.0329912,1.092653,-0.1530788,0.0644465,1.093979,-0.2542927,0.1049925,1.21021,-0.3363049,-0.0174478,1.336156,-0.2639911,-0.1412406,1.563806,-0.1685568,-0.2604189,1.325061,-0.2321126,0.1944075,0.4981041,0.7973626,-0.0049803,0.1840755,0.291328,-0.3656157,0.1604638,0.6828136,0.5646371,0.4444737,-0.3203394,0.0555395,-0.1699203,-0.0117894,0.0328097,0.0071608,0.0294086,0.0652486,0.1727146,0.0859282
0.301,-0.1936811,1.058411,-0.0769904,-0.0333001,1.092766,-0.1519057,0.0642557,1.093632,-0.2523674,0.1051658,1.210439,-0.334513,-0.0180095,1.336446,-0.263478,-0.1425678,1.563704,-0.1684326,-0.2610561,1.325102,-0.2321878,0.1944075,0.4981041,0.7973626,-0.0029727,0.1822295,0.2924463,-0.3640806,0.1637014,0.6770414,0.561392,0.4435507,-0.3195591,0.0567497,-0.1690505,-0.0128455,0.030193,0.0074959,0.0305327,0.0658678,0.1768971,0.0852455
