time,indexfinger.X,indexfinger.Y,indexfinger.Z,hand.X,hand.Y,hand.Z,forearm.X,forearm.Y,forearm.Z,upperarm.X,upperarm.Y,upperarm.Z,rightShoulder.X,rightShoulder.Y,rightShoulder.Z,hmd.X,hmd.Y,hmd.Z,leftShoulder.X,leftShoulder.Y,leftShoulder.Z,indexfingerO.X,indexfingerO.Y,indexfingerO.Z,handO.X,handO.Y,handO.Z,forearmO.X,forearmO.Y,forearmO.Z,upperarmO.X,upperarmO.Y,upperarmO.Z,rightShoulderO.X,rightShoulderO.Y,rightShoulderO.Z,hmdO.X,hmdO.Y,hmdO.Z,leftShoulderO.X,leftShoulderO.Y,leftShoulderO.Z
0.0,-0.1575631,1.0351356,-0.0050503,-0.0387702,1.080793,-0.1443115,0.0489574,1.076373,-0.241134,0.0920472,1.186269,-0.3362621,-0.0227277,1.325821,-0.2858875,-0.1356851,1.551316,-0.1662917,-0.2576637,1.323022,-0.2303169,0.1534534,0.5743864,0.6804151,-0.0528514,0.4748389,0.3126199,-0.350795,0.1950664,0.6064969,0.5238314,0.4007998,-0.3629583,0.0538722,-0.168391,0.0024,0.1061023,0.0344594,0.0449145,0.0553173,0.1221063,0.1065656
0.022,-0.166342,1.0266141,-0.014502,-0.0410215,1.0781,-0.1465852,0.0483457,1.075389,-0.2425167,0.0925394,1.185896,-0.3360796,-0.0221829,1.325363,-0.2856656,-0.1351252,1.551631,-0.1663729,-0.2572969,1.323089,-0.2304507,0.1351245,0.5879833,0.6653733,-0.0378001,0.4611544,0.3120643,-0.3563435,0.1978751,0.608987,0.5264266,0.4000505,-0.3616618,0.0520938,-0.164561,0.0019203,0.1038359,0.0347412,0.0439811,0.053647,0.1235771,0.1071869
0.045,-0.169504,1.0228731,-0.0185073,-0.0418043,1.076968,-0.1470073,0.0483238,1.07476,-0.2425991,0.0925277,1.185772,-0.3353283,-0.0221143,1.325286,-0.2855503,-0.1346843,1.552344,-0.1664375,-0.2571259,1.323016,-0.2305034,0.1265286,0.5793989,0.6795211,-0.0320298,0.4549795,0.3121744,-0.3565295,0.199139,0.6065385,0.5241655,0.4038388,-0.3646384,0.0502756,-0.1635898,0.0033379,0.1046918,0.0338551,0.044527,0.0523378,0.1241573,0.1071784
0.067,-0.1708778,1.0202155,-0.0203999,-0.0413923,1.07618,-0.1465609,0.049184,1.074921,-0.2418511,0.0938266,1.186245,-0.3345626,-0.0220661,1.325185,-0.2851451,-0.1343053,1.553029,-0.1664727,-0.2569593,1.323205,-0.2306576,0.1179797,0.5602866,0.7021021,-0.0254002,0.4504189,0.3112848,-0.3608148,0.2011942,0.6058686,0.5276907,0.399137,-0.3583442,0.0500729,-0.1632689,0.0038875,0.1022153,0.0340286,0.0444884,0.0511397,0.1251159,0.1081697
0.089,-0.1696242,1.0203175,-0.0193323,-0.0406259,1.076347,-0.1459527,0.0499362,1.075375,-0.2407531,0.0945793,1.186497,-0.3334392,-0.0218625,1.325208,-0.2848526,-0.1337617,1.553101,-0.1668293,-0.2568955,1.323296,-0.2307985,0.1165969,0.5702167,0.6895237,-0.0270931,0.4528607,0.311254,-0.3621031,0.2013786,0.6067181,0.5261679,0.3967461,-0.3570664,0.050765,-0.1625272,0.002775,0.1002817,0.032626,0.0438263,0.0498044,0.1247461,0.1081416
0.112,-0.1675845,1.0222064,-0.0167728,-0.0396375,1.076824,-0.1450727,0.0505991,1.076007,-0.2400376,0.0951512,1.186878,-0.3323666,-0.0218653,1.32547,-0.2845876,-0.1337496,1.553304,-0.166966,-0.2569637,1.323358,-0.2309493,0.121036,0.5778895,0.6801674,-0.0321819,0.4562089,0.3117964,-0.3696669,0.20178,0.6085573,0.5271805,0.3969269,-0.3539359,0.0492062,-0.1599832,0.0024976,0.0996189,0.0329266,0.0420928,0.0499509,0.1245413,0.1085028
0.135,-0.1657906,1.0248409,-0.0134265,-0.0387116,1.077501,-0.1438875,0.0512292,1.076024,-0.2390057,0.0954018,1.187065,-0.3307024,-0.0218278,1.325738,-0.2842053,-0.1337022,1.553376,-0.1670887,-0.2570756,1.323442,-0.2311681,0.1307312,0.5711787,0.6915887,-0.0381446,0.4601778,0.3113138,-0.3702419,0.2034999,0.6038554,0.5223492,0.3979344,-0.3567589,0.048073,-0.1581812,0.0030803,0.0973738,0.0344335,0.0405842,0.0498614,0.1266256,0.1092464
0.156,-0.1637713,1.0283466,-0.0105174,-0.037819,1.078173,-0.1424975,0.0523735,1.077145,-0.2368433,0.0962796,1.187398,-0.3303464,-0.0216622,1.325805,-0.2836343,-0.1335237,1.553422,-0.1672954,-0.2572109,1.323385,-0.2314037,0.1374579,0.5705934,0.6974305,-0.0402616,0.4624704,0.3119117,-0.3659159,0.2019208,0.6064247,0.5281206,0.39297,-0.3477465,0.048955,-0.1543563,0.0008503,0.0955081,0.0343904,0.039313,0.0501683,0.1276606,0.1086094
0.178,-0.1593678,1.0291546,-0.0051026,-0.0360053,1.079244,-0.1399712,0.0532922,1.077256,-0.235255,0.0963058,1.187902,-0.3280519,-0.0214076,1.326197,-0.2835055,-0.1334338,1.554106,-0.1675758,-0.2575529,1.323523,-0.2319645,0.1341052,0.6100812,0.6362875,-0.0574457,0.4685842,0.3189664,-0.3668093,0.2020156,0.6007162,0.5225726,0.3958129,-0.3520459,0.0443399,-0.143718,-0.0010115,0.0933563,0.0341965,0.0381522,0.0497945,0.1319785,0.1076117
0.2,-0.1541987,1.0294217,-0.000897,-0.0346282,1.080238,-0.1380084,0.054876,1.079845,-0.2316779,0.0963658,1.188276,-0.3266187,-0.0218916,1.326393,-0.2822739,-0.1334794,1.554787,-0.1678185,-0.2580019,1.323529,-0.2323607,0.1397972,0.5986546,0.6493609,-0.0659132,0.4759253,0.3250989,-0.3455456,0.2024169,0.6090975,0.5214426,0.3966218,-0.3536936,0.0468458,-0.1457706,0.0003609,0.0928119,0.0341266,0.0384796,0.0511094,0.1337849,0.1071191
0.222,-0.1492317,1.0285759,0.0037771,-0.0328585,1.081157,-0.1357858,0.055789,1.079622,-0.2298587,0.0970026,1.188985,-0.3255932,-0.0221766,1.326649,-0.2810486,-0.1338862,1.554828,-0.1680502,-0.2583804,1.323611,-0.2333754,0.1440178,0.5967433,0.6425465,-0.0761206,0.4832615,0.3312562,-0.3643195,0.192049,0.6053233,0.5239515,0.3928879,-0.3460716,0.049616,-0.1459548,0.0004422,0.0883207,0.0353618,0.0347652,0.0497161,0.1362676,0.1065062
0.244,-0.1436468,1.0282163,0.0089625,-0.030869,1.082266,-0.1326903,0.0565138,1.08229,-0.2300144,0.0974463,1.189718,-0.3233646,-0.0225424,1.327053,-0.280348,-0.1341742,1.556011,-0.1684056,-0.2590046,1.323583,-0.2340988,0.1396861,0.5920604,0.638733,-0.086115,0.4888897,0.3388893,-0.3893977,0.2016431,0.608988,0.5182371,0.391602,-0.3442499,0.0497267,-0.1418882,-0.0005162,0.0901086,0.035118,0.0331415,0.0504505,0.1400913,0.1052548
0.267,-0.1354874,1.027641,0.0171243,-0.0271142,1.085303,-0.1261409,0.0611992,1.082913,-0.2207154,0.0994567,1.192275,-0.318055,-0.0231299,1.327969,-0.2790487,-0.1348707,1.556852,-0.169021,-0.2601618,1.323716,-0.235393,0.1359466,0.595859,0.6196936,-0.1050338,0.4917816,0.3531434,-0.3535491,0.2013671,0.5762212,0.5097012,0.3914401,-0.3374993,0.0494719,-0.1346862,-0.0032048,0.0879946,0.0341602,0.0309661,0.0497456,0.1479981,0.1031061
0.289,-0.1309811,1.029355,0.0239741,-0.024551,1.088211,-0.1201425,0.0646689,1.086939,-0.2141911,0.1013576,1.194811,-0.3134027,-0.0237154,1.328866,-0.2783982,-0.1359064,1.557201,-0.1694741,-0.2609971,1.323744,-0.2364884,0.1360149,0.5897797,0.6202049,-0.1212386,0.4985034,0.3582694,-0.3568365,0.2042035,0.5704433,0.5029759,0.3860339,-0.3293971,0.0471087,-0.1271735,-0.0034532,0.086414,0.0334998,0.0301692,0.049974,0.1524732,0.1023594
0.311,-0.1274315,1.0337476,0.0318487,-0.0209366,1.092708,-0.1128293,0.0686675,1.091182,-0.2056686,0.103927,1.198022,-0.3072048,-0.0250116,1.329251,-0.27751,-0.1365972,1.557657,-0.1702089,-0.2621629,1.323746,-0.2376171,0.1304065,0.6052737,0.6032528,-0.1363251,0.4922273,0.3643864,-0.355291,0.209677,0.555761,0.4925109,0.3817029,-0.3208667,0.0503725,-0.122947,-0.0034661,0.0861547,0.031201,0.0294464,0.0505561,0.1580771,0.1011226
0.333,-0.1239839,1.040316,0.0410783,-0.0177958,1.098401,-0.1036515,0.0736143,1.096914,-0.1948427,0.1068828,1.202216,-0.2991949,-0.0254674,1.329517,-0.2768342,-0.1375368,1.557924,-0.1711438,-0.2630645,1.323569,-0.2391267,0.1221589,0.618879,0.5875766,-0.1575633,0.4916485,0.3669386,-0.3492534,0.2149995,0.5364259,0.4778884,0.3753407,-0.3119614,0.0510404,-0.1144183,-0.0074012,0.0855599,0.0286152,0.0288753,0.0507287,0.1632845,0.1002386
0.355,-0.1213498,1.049821,0.0523278,-0.0145728,1.105519,-0.0933705,0.0783807,1.104296,-0.1827787,0.1101906,1.207047,-0.2900419,-0.0261343,1.330248,-0.2763756,-0.1387236,1.558158,-0.171927,-0.264368,1.323484,-0.2405292,0.1229954,0.6349057,0.5699871,-0.1799526,0.4908648,0.3720436,-0.3412748,0.226314,0.5158017,0.4595001,0.3712328,-0.300817,0.0508265,-0.1049413,-0.0110204,0.0853927,0.0268775,0.0291554,0.052854,0.1677535,0.0988717
0.378,-0.118131,1.067775,0.0707287,-0.010457,1.120581,-0.0752833,0.0852418,1.119641,-0.1618396,0.115347,1.217006,-0.2747318,-0.0278427,1.3312,-0.2761067,-0.1406963,1.558084,-0.1734948,-0.2657789,1.322981,-0.2432018,0.1157911,0.6611457,0.5407857,-0.2168592,0.4876287,0.3751341,-0.3313495,0.2440305,0.4843497,0.4327433,0.355662,-0.2818169,0.0529914,-0.0873724,-0.0142294,0.0840213,0.0234802,0.0261645,0.0520256,0.1755748,0.0980444
0.4,-0.11681,1.083578,0.0842753,-0.0079078,1.133741,-0.0621042,0.0893194,1.132065,-0.1464745,0.1184518,1.225294,-0.2632597,-0.0287938,1.33171,-0.2758896,-0.1413931,1.557973,-0.1747458,-0.2665521,1.322768,-0.2452019,0.1106042,0.6769341,0.5209183,-0.2467881,0.4831428,0.3781961,-0.3230564,0.2583212,0.4588313,0.4114288,0.345276,-0.2705644,0.0569502,-0.0775663,-0.0172226,0.0832609,0.0198202,0.0258898,0.0519259,0.1789733,0.0963599
0.422,-0.1165745,1.102299,0.0988051,-0.0066487,1.148937,-0.0483842,0.0922143,1.146624,-0.1302345,0.1213066,1.234857,-0.2514095,-0.0301989,1.332358,-0.2757805,-0.1425283,1.558672,-0.1757563,-0.2670852,1.322449,-0.2472124,0.1079842,0.6947916,0.4973116,-0.2763392,0.4808756,0.375634,-0.3114521,0.2735301,0.431093,0.3871538,0.3324434,-0.258043,0.0591671,-0.0708129,-0.0188094,0.0851554,0.0159421,0.024668,0.0510278,0.1852824,0.0956329
0.444,-0.1182339,1.124371,0.1128355,-0.0066132,1.166192,-0.0343646,0.0945131,1.163414,-0.1134923,0.1235677,1.245533,-0.2392293,-0.0308394,1.333673,-0.2757723,-0.1439057,1.558671,-0.1767317,-0.2681182,1.322353,-0.2487728,0.1029778,0.719951,0.4644548,-0.3075413,0.4803878,0.3717341,-0.3025091,0.2869312,0.4094849,0.3595745,0.3190896,-0.2446449,0.0605361,-0.0610644,-0.0244417,0.0857284,0.0137406,0.0222104,0.0544166,0.1878003,0.0953781
0.466,-0.1223735,1.161965,0.1345631,-0.0090931,1.195546,-0.0133842,0.0951163,1.192384,-0.0885326,0.1249165,1.263999,-0.2209013,-0.0321466,1.335613,-0.2758757,-0.1450692,1.558231,-0.1784379,-0.2685244,1.322094,-0.2515389,0.1090879,0.748247,0.4196063,-0.35748,0.4764782,0.366385,-0.2800152,0.312631,0.3645198,0.3153152,0.2964112,-0.2281335,0.0613409,-0.0402886,-0.0327484,0.085581,0.0073863,0.0228865,0.055058,0.1920703,0.0943945
0.488,-0.1271072,1.188534,0.1474996,-0.0122097,1.21678,-0.0002727,0.0936859,1.213223,-0.0724181,0.1244278,1.277421,-0.2087721,-0.0333413,1.338803,-0.2791299,-0.1455219,1.558143,-0.1792503,-0.2686092,1.322046,-0.2530169,0.106347,0.7675443,0.3863595,-0.3864183,0.475267,0.3593199,-0.2642565,0.3285421,0.3359045,0.2814264,0.2803562,-0.2207172,0.0335033,-0.0344708,-0.0367156,0.0856126,0.0017727,0.0231213,0.0542429,0.1950646,0.0941476
0.511,-0.1331634,1.215987,0.1598278,-0.0168428,1.238683,0.0123207,0.0907764,1.235292,-0.057408,0.1237032,1.291856,-0.1978131,-0.0338158,1.33867,-0.2760117,-0.1465961,1.559085,-0.1802865,-0.2686539,1.322229,-0.2541645,0.1088234,0.7831174,0.359109,-0.4151563,0.4743295,0.3519215,-0.2476953,0.3457545,0.3049901,0.2532893,0.2591149,-0.2025388,0.0604076,-0.0158206,-0.0402564,0.0898187,-0.0009394,0.0228485,0.0541811,0.195724,0.0947681
