time,indexfinger.X,indexfinger.Y,indexfinger.Z,hand.X,hand.Y,hand.Z,forearm.X,forearm.Y,forearm.Z,upperarm.X,upperarm.Y,upperarm.Z,rightShoulder.X,rightShoulder.Y,rightShoulder.Z,hmd.X,hmd.Y,hmd.Z,leftShoulder.X,leftShoulder.Y,leftShoulder.Z,indexfingerO.X,indexfingerO.Y,indexfingerO.Z,handO.X,handO.Y,handO.Z,forearmO.X,forearmO.Y,forearmO.Z,upperarmO.X,upperarmO.Y,upperarmO.Z,rightShoulderO.X,rightShoulderO.Y,rightShoulderO.Z,hmdO.X,hmdO.Y,hmdO.Z,leftShoulderO.X,leftShoulderO.Y,leftShoulderO.Z
0.0,-0.0581292,1.128614,0.0137572,0.139039,1.14627,-0.0177757,0.2428352,1.193348,-0.1184725,0.2801169,1.276306,-0.1980111,0.1376365,1.428595,-0.1424182,0.0267046,1.672615,-0.0282274,-0.1064654,1.44403,-0.0980551,-0.1079034,0.6578974,0.7351174,-0.1091669,0.2941455,0.1462977,0.3281403,-0.2436953,-0.3301253,-0.6553609,-0.273522,0.1477707,-0.0873158,0.2196311,0.1392938,0.1538429,0.0762871,0.0156752,0.1397419,0.2793103,0.1403762
0.022,-0.0578987,1.128601,0.0137006,0.1391453,1.146233,-0.0179541,0.2428961,1.19345,-0.1186422,0.2798553,1.276996,-0.1974902,0.1379085,1.42882,-0.1426657,0.0268196,1.672596,-0.0282157,-0.1062667,1.444138,-0.0980667,-0.1068909,0.6627693,0.7311313,-0.108508,0.2940454,0.1464378,0.3313851,-0.2444482,-0.3321373,-0.6585943,-0.2770498,0.1535311,-0.0832449,0.217327,0.1388032,0.1541474,0.0758344,0.0166062,0.1397805,0.2791449,0.1404992
0.045,-0.0580315,1.128682,0.0137123,0.1391941,1.146221,-0.018025,0.2433229,1.192778,-0.1183156,0.2800544,1.277036,-0.19745,0.1378777,1.428785,-0.1427025,0.0268687,1.672495,-0.0281847,-0.1060901,1.444156,-0.098204,-0.1061271,0.6617784,0.7320206,-0.1085901,0.2944148,0.1468377,0.3264711,-0.2426987,-0.3263552,-0.6589209,-0.276928,0.1529426,-0.08415,0.218771,0.139527,0.1541859,0.0755497,0.0167682,0.1385201,0.2787767,0.1397979
0.066,-0.0582417,1.128821,0.0139246,0.1393203,1.146201,-0.0180802,0.243405,1.193071,-0.1183667,0.2805842,1.276905,-0.1976073,0.1380965,1.42881,-0.142872,0.0270218,1.671928,-0.0282824,-0.1060544,1.443989,-0.0982502,-0.1037838,0.6598609,0.7341782,-0.1088671,0.2944665,0.1469436,0.3266629,-0.2436457,-0.328263,-0.6585844,-0.2735548,0.152145,-0.0824008,0.2175512,0.1399352,0.1532251,0.076279,0.0157011,0.1392699,0.2783666,0.1403953
0.088,-0.057638,1.129453,0.0137731,0.1394595,1.146228,-0.018159,0.2434295,1.193214,-0.1184402,0.2806034,1.27703,-0.1976103,0.1382267,1.428823,-0.1428808,0.0270493,1.671834,-0.0282371,-0.105953,1.444036,-0.0982899,-0.1027088,0.6614012,0.7332649,-0.1089378,0.2939166,0.1471517,0.3270174,-0.2437177,-0.3288389,-0.6592456,-0.2746219,0.1509554,-0.0832013,0.217813,0.1384278,0.1530959,0.0763809,0.0163245,0.139044,0.2786979,0.1401794
0.113,-0.0574219,1.129249,0.0139067,0.1396226,1.146318,-0.0182124,0.2435674,1.193456,-0.1184713,0.2807117,1.277,-0.1980438,0.1382248,1.428902,-0.1429076,0.0271817,1.671974,-0.0281691,-0.1058139,1.443846,-0.0983352,-0.1038794,0.6578568,0.7354827,-0.1086743,0.2929302,0.147167,0.3272249,-0.2441975,-0.3290037,-0.6569623,-0.2739265,0.1481713,-0.0829808,0.2181165,0.1394831,0.1541663,0.0752403,0.0165599,0.1393135,0.2789659,0.141109
0.141,-0.0575527,1.12911,0.0134815,0.1396673,1.14639,-0.0183679,0.2437364,1.193506,-0.1184292,0.279827,1.27642,-0.1979162,0.138203,1.428893,-0.1429258,0.0270847,1.671793,-0.0280096,-0.1057676,1.443848,-0.0983576,-0.104713,0.6627083,0.731489,-0.1079357,0.2925059,0.1472174,0.3260798,-0.2438948,-0.3276191,-0.6506412,-0.2838939,0.1560909,-0.0837821,0.2190018,0.1398677,0.1538328,0.0760655,0.0165494,0.1391886,0.2792254,0.1410872
0.163,-0.0575026,1.129021,0.0134076,0.1396517,1.14639,-0.0184058,0.2437496,1.19348,-0.1184809,0.2801183,1.276157,-0.1965508,0.1381882,1.429,-0.142806,0.0271146,1.672096,-0.027857,-0.1057126,1.443861,-0.0983674,-0.1053394,0.6629906,0.7309752,-0.1089967,0.2925998,0.1475533,0.3270253,-0.2438508,-0.3269606,-0.6425793,-0.2860185,0.1580737,-0.0846057,0.2204445,0.1386092,0.1553678,0.0755372,0.0164221,0.139046,0.2792137,0.1411644
0.186,-0.0577483,1.129588,0.0131618,0.1395921,1.146443,-0.0185496,0.24368,1.193652,-0.1184401,0.2806073,1.276994,-0.1978811,0.1382271,1.429073,-0.1428517,0.0271507,1.671898,-0.0278284,-0.1056118,1.444206,-0.0984642,-0.1037092,0.6633767,0.7313045,-0.1084052,0.2928419,0.1475544,0.3250671,-0.2445723,-0.3257207,-0.6544321,-0.2770586,0.1507546,-0.083899,0.2197833,0.1392431,0.1551587,0.0758409,0.0167081,0.1381374,0.2806998,0.139613
0.208,-0.0579328,1.129445,0.0127847,0.1395771,1.146524,-0.0185844,0.2436287,1.19385,-0.1185892,0.2806331,1.277115,-0.1975575,0.1378348,1.42717,-0.140765,0.0271142,1.671918,-0.027737,-0.1056663,1.444035,-0.0984915,-0.105546,0.6630335,0.7315158,-0.1082129,0.2926513,0.1479008,0.3279782,-0.2443048,-0.327131,-0.6532416,-0.2782326,0.1510415,-0.1187799,0.2391466,0.1450172,0.155666,0.0757878,0.0167751,0.1386999,0.2802117,0.1405171
0.23,-0.0577975,1.128961,0.012751,0.1396521,1.146558,-0.0185362,0.2435911,1.194007,-0.1185287,0.2808094,1.277714,-0.1973794,0.1379593,1.429439,-0.142838,0.0271404,1.671856,-0.0276256,-0.1055508,1.444058,-0.0986485,-0.1081859,0.6621813,0.7313564,-0.1076252,0.2902699,0.1485226,0.3282252,-0.2450163,-0.3284196,-0.6572607,-0.2760564,0.1518905,-0.0825997,0.2185678,0.139008,0.1556027,0.075474,0.017022,0.1389076,0.28209,0.1403866
0.252,-0.0579252,1.129044,0.0125067,0.1394766,1.146574,-0.0186946,0.2439379,1.193146,-0.1185656,0.2811708,1.277846,-0.1975458,0.1373142,1.425476,-0.138781,0.0270766,1.671802,-0.0275383,-0.105445,1.444238,-0.0988179,-0.1075212,0.6614445,0.7322909,-0.1076985,0.2920915,0.1478343,0.3257428,-0.2474933,-0.316718,-0.6584961,-0.2735045,0.1476282,-0.1504411,0.2563079,0.1470567,0.1555542,0.0751049,0.0169174,0.1381627,0.2840598,0.1398693
0.274,-0.0580816,1.128856,0.0122212,0.1394099,1.146554,-0.0187463,0.2438525,1.193606,-0.1185466,0.2809553,1.277713,-0.1974358,0.1381853,1.429756,-0.1429284,0.0270991,1.671665,-0.0274908,-0.1052901,1.444214,-0.0989668,-0.1083691,0.66194,0.7314523,-0.1074268,0.29131,0.1468852,0.3268402,-0.2486204,-0.3191835,-0.6566032,-0.2751928,0.1503351,-0.0808142,0.2158552,0.1397135,0.1557862,0.0747005,0.0171678,0.1383831,0.286407,0.139731
0.296,-0.0582339,1.128088,0.0117003,0.1392877,1.146603,-0.0188056,0.2437827,1.193721,-0.1185734,0.2813795,1.278255,-0.1973739,0.1379977,1.429594,-0.1428399,0.0269551,1.671626,-0.0273792,-0.1053926,1.444161,-0.099166,-0.1121084,0.6626757,0.7298898,-0.1077978,0.2900014,0.1471852,0.326033,-0.2499538,-0.3196597,-0.66083,-0.2707478,0.1472324,-0.0817471,0.216386,0.1394667,0.1564315,0.074503,0.0174478,0.1386238,0.2858917,0.1401529
0.318,-0.0582908,1.128683,0.0117019,0.1392139,1.146601,-0.0189205,0.2437937,1.193818,-0.1185484,0.2813828,1.278493,-0.1972535,0.1380596,1.429846,-0.1429733,0.0268619,1.671444,-0.0273221,-0.1057802,1.444279,-0.0992285,-0.1092249,0.6616016,0.7316763,-0.108183,0.2906834,0.1471951,0.3264716,-0.2503467,-0.319248,-0.6612713,-0.2707657,0.146675,-0.0790979,0.2143898,0.1395756,0.1566658,0.0742945,0.0175462,0.1386313,0.2834515,0.1404778
0.341,-0.0582013,1.128328,0.0111031,0.1391237,1.146682,-0.0190638,0.2437144,1.194194,-0.1180559,0.2804206,1.277982,-0.1969165,0.1380892,1.429799,-0.1429635,0.0267323,1.671337,-0.0273809,-0.1059365,1.444204,-0.0995853,-0.1095394,0.6608776,0.7326964,-0.1089287,0.2903278,0.147591,0.3258748,-0.2468829,-0.3251619,-0.6544369,-0.2810636,0.1542601,-0.0796397,0.2133897,0.1404766,0.157592,0.0734042,0.0169329,0.137447,0.2824627,0.1404527
0.363,-0.0584454,1.128612,0.011028,0.1390335,1.146633,-0.0192376,0.2437247,1.19424,-0.1180187,0.2809616,1.278031,-0.1969413,0.138089,1.429458,-0.1429024,0.0265727,1.67149,-0.0272946,-0.1060313,1.444231,-0.0998254,-0.1098305,0.6639595,0.7294946,-0.1088074,0.2889502,0.146762,0.3258493,-0.2471328,-0.3248022,-0.6569555,-0.2742812,0.1497471,-0.0836932,0.2144345,0.1405761,0.159069,0.072608,0.0170907,0.1373796,0.2821995,0.1406545
0.385,-0.0586773,1.129146,0.0108334,0.1388419,1.146702,-0.0193522,0.2437366,1.194022,-0.1178569,0.2816842,1.278319,-0.1970579,0.1379992,1.429367,-0.1429114,0.0266617,1.671355,-0.0274407,-0.1060028,1.444222,-0.1000384,-0.1076354,0.6632448,0.7310101,-0.1096092,0.2891562,0.1476802,0.3231606,-0.2465496,-0.3226817,-0.6597399,-0.2703517,0.1443153,-0.0841906,0.2147388,0.1402171,0.1590575,0.0720084,0.01731,0.1372129,0.2826155,0.1407642
0.408,-0.0588285,1.12901,0.0103235,0.1388813,1.146699,-0.0193967,0.2435909,1.194334,-0.118104,0.2807557,1.277777,-0.1968439,0.1379902,1.429409,-0.1429815,0.0266124,1.671117,-0.0275442,-0.1057464,1.444228,-0.1003573,-0.108595,0.6624353,0.7315273,-0.1099794,0.2877215,0.1487612,0.3259667,-0.2482617,-0.3249796,-0.6539205,-0.2787693,0.1508418,-0.0835195,0.2145447,0.1404481,0.1586718,0.0716825,0.0170578,0.1361905,0.2843552,0.1400784
