time,indexfinger.X,indexfinger.Y,indexfinger.Z,hand.X,hand.Y,hand.Z,forearm.X,forearm.Y,forearm.Z,upperarm.X,upperarm.Y,upperarm.Z,rightShoulder.X,rightShoulder.Y,rightShoulder.Z,hmd.X,hmd.Y,hmd.Z,leftShoulder.X,leftShoulder.Y,leftShoulder.Z,indexfingerO.X,indexfingerO.Y,indexfingerO.Z,handO.X,handO.Y,handO.Z,forearmO.X,forearmO.Y,forearmO.Z,upperarmO.X,upperarmO.Y,upperarmO.Z,rightShoulderO.X,rightShoulderO.Y,rightShoulderO.Z,hmdO.X,hmdO.Y,hmdO.Z,leftShoulderO.X,leftShoulderO.Y,leftShoulderO.Z
0.0,-0.0542509,1.115103,-0.0312266,0.1439334,1.144948,-0.0309464,0.2577116,1.197531,-0.1149478,0.2968591,1.284255,-0.1829082,0.1395758,1.432739,-0.1368512,0.0277006,1.683904,-0.0385529,-0.109917,1.442504,-0.1189887,0.2416714,-0.5808515,-0.7769619,-0.1125822,0.2724628,0.1734137,0.3820882,-0.2773344,-0.2822356,-0.6945248,-0.2282281,0.0495676,-0.076067,0.1726955,0.1369791,0.0952913,0.0560897,0.0176737,0.1303603,0.2989437,0.1509963
0.026,-0.053762,1.115534,-0.0297044,0.144355,1.144622,-0.0320116,0.2574448,1.196173,-0.1179995,0.2949028,1.282504,-0.1868386,0.1406184,1.432461,-0.1387618,0.0297283,1.684213,-0.0389048,-0.1088773,1.442736,-0.1172105,0.2328065,-0.5840383,-0.7772834,-0.1110147,0.2800831,0.171924,0.3789116,-0.2743324,-0.2856578,-0.6912795,-0.2369485,0.0650613,-0.0735117,0.1768287,0.1331145,0.0975798,0.0596195,0.017358,0.1305735,0.2913415,0.1503111
0.052,-0.0538796,1.11566,-0.028852,0.1447586,1.144019,-0.0323794,0.2554562,1.198064,-0.1193761,0.2946049,1.281634,-0.1885757,0.141139,1.432419,-0.1396547,0.0309885,1.683794,-0.0390672,-0.1084838,1.442959,-0.1163356,0.2288663,-0.5825439,-0.7795054,-0.1079251,0.276547,0.169874,0.3702266,-0.2784421,-0.3091567,-0.693414,-0.2371815,0.0679601,-0.069178,0.1801343,0.1310845,0.096044,0.0630946,0.0175681,0.1320885,0.2868378,0.1504149
0.074,-0.0534852,1.116122,-0.0297065,0.1446655,1.143913,-0.0325001,0.2563745,1.195184,-0.1204516,0.2944261,1.281222,-0.1897701,0.1414903,1.432546,-0.1403218,0.0317596,1.683747,-0.0392494,-0.1079818,1.443309,-0.1156499,0.2351358,-0.5842138,-0.7765401,-0.107003,0.2807437,0.1700118,0.3794051,-0.2647628,-0.2978428,-0.6949234,-0.2347431,0.0675769,-0.0665459,0.1814204,0.1318491,0.0957494,0.0641649,0.0175863,0.1330902,0.2862507,0.1499801
0.096,-0.053317,1.116177,-0.0296032,0.1446088,1.143857,-0.0325783,0.2562296,1.194591,-0.1210547,0.2942841,1.280774,-0.1906048,0.1417913,1.432367,-0.1404826,0.0324457,1.68352,-0.0394316,-0.107339,1.443462,-0.1149324,0.2353522,-0.5820214,-0.7781394,-0.1065959,0.2849991,0.1694843,0.3758737,-0.2640481,-0.2975616,-0.6958415,-0.2334622,0.0678794,-0.06618,0.1829107,0.1314022,0.0952215,0.0651784,0.0177442,0.1315445,0.289139,0.1509363
0.119,-0.0532216,1.116405,-0.0286347,0.1449171,1.143814,-0.0324928,0.2561219,1.194353,-0.121363,0.2942104,1.280435,-0.1910837,0.1421808,1.432052,-0.1405565,0.0331135,1.683898,-0.0395378,-0.1070811,1.443492,-0.1145284,0.2293143,-0.582076,-0.7798576,-0.1059269,0.2792296,0.1693948,0.374685,-0.2624639,-0.2971795,-0.6961045,-0.2332111,0.0694022,-0.0676006,0.184021,0.1330348,0.0966354,0.0655772,0.0171274,0.133427,0.2864439,0.152107
0.141,-0.0533325,1.116579,-0.028159,0.1445664,1.14359,-0.0324925,0.2559529,1.194101,-0.1212718,0.2941906,1.279854,-0.1914801,0.1423295,1.431679,-0.1400858,0.033532,1.683886,-0.0393404,-0.106616,1.443694,-0.1139966,0.2278832,-0.582173,-0.7801995,-0.1059164,0.2882918,0.168325,0.3728023,-0.2628904,-0.2982342,-0.6955795,-0.2319359,0.0706915,-0.0764375,0.1907475,0.1318557,0.0960294,0.0673701,0.017291,0.1323895,0.2882396,0.1521882
0.163,-0.0537046,1.116096,-0.0272091,0.14487,1.143071,-0.0322852,0.2556163,1.193861,-0.1213849,0.2940967,1.279448,-0.1915586,0.142822,1.43153,-0.1402887,0.034136,1.683709,-0.0393386,-0.1065403,1.443328,-0.1140094,0.2270023,-0.5812487,-0.7810333,-0.1053912,0.2831468,0.1669191,0.3727007,-0.2625239,-0.3015126,-0.6958218,-0.2318096,0.0713671,-0.0759836,0.1879078,0.1318551,0.0945868,0.0685084,0.0174017,0.1329982,0.2872026,0.1527877
0.186,-0.0533328,1.116695,-0.0272465,0.1448023,1.142962,-0.0321249,0.2555516,1.193452,-0.1212294,0.2928266,1.278683,-0.1914005,0.1429232,1.431581,-0.1400358,0.0344161,1.683572,-0.0393078,-0.1062349,1.443494,-0.1138051,0.2272436,-0.5809326,-0.781322,-0.1056687,0.2853901,0.1669393,0.3721257,-0.2619747,-0.3029589,-0.6903486,-0.2446062,0.081086,-0.0758324,0.1901965,0.1306429,0.0935964,0.0688074,0.0172272,0.1335484,0.2869865,0.1517477
0.207,-0.0532567,1.115099,-0.0273204,0.1448834,1.142843,-0.0317607,0.2556497,1.193547,-0.1209605,0.2938959,1.278807,-0.1909109,0.1432627,1.432095,-0.1404072,0.0347263,1.683508,-0.0392449,-0.1061278,1.443522,-0.113656,0.235105,-0.5790031,-0.7802844,-0.1051897,0.2826572,0.1680599,0.3723825,-0.2652279,-0.3023445,-0.6938155,-0.2347436,0.0736471,-0.0651089,0.1851434,0.1322133,0.0933652,0.0687492,0.0176244,0.1341155,0.2863571,0.1534706
0.23,-0.053402,1.116737,-0.0262127,0.1450597,1.143085,-0.0310888,0.2546392,1.195161,-0.1201678,0.2939568,1.278858,-0.1903812,0.1431268,1.43094,-0.1390899,0.0350391,1.683119,-0.0391597,-0.1059027,1.44387,-0.1132345,0.2259143,-0.5766522,-0.7848591,-0.1027702,0.2800273,0.1659888,0.3636335,-0.2728534,-0.3133976,-0.6952202,-0.2341196,0.0755471,-0.0851168,0.195148,0.1327154,0.0919683,0.0688296,0.0176091,0.1322589,0.2879911,0.1545298
0.252,-0.053465,1.114642,-0.0261779,0.1448517,1.142601,-0.0305104,0.2547296,1.194649,-0.1186822,0.2945264,1.278386,-0.1894078,0.1437788,1.432534,-0.1396645,0.0352415,1.683279,-0.0388269,-0.1059332,1.444002,-0.1133489,0.235113,-0.5667043,-0.7891377,-0.1023183,0.2821421,0.165161,0.3594902,-0.2743617,-0.3094433,-0.6957103,-0.2304788,0.0690565,-0.0608761,0.1832197,0.1291853,0.0926959,0.0677366,0.0175028,0.1324382,0.2875296,0.1547047
0.274,-0.053589,1.116789,-0.0247943,0.1446179,1.141962,-0.0298852,0.2556221,1.192575,-0.1185991,0.2940446,1.27803,-0.1882788,0.1440251,1.432538,-0.1392505,0.0353147,1.682993,-0.0386137,-0.1057057,1.444036,-0.1132353,0.2218492,-0.5769021,-0.7858758,-0.1024179,0.28188,0.166134,0.3748208,-0.2660457,-0.2982765,-0.6936896,-0.2345957,0.0760177,-0.0591547,0.1812326,0.1291073,0.0917663,0.068132,0.0169481,0.130886,0.2913582,0.154621
