time,indexfinger.X,indexfinger.Y,indexfinger.Z,hand.X,hand.Y,hand.Z,forearm.X,forearm.Y,forearm.Z,upperarm.X,upperarm.Y,upperarm.Z,rightShoulder.X,rightShoulder.Y,rightShoulder.Z,hmd.X,hmd.Y,hmd.Z,leftShoulder.X,leftShoulder.Y,leftShoulder.Z,indexfingerO.X,indexfingerO.Y,indexfingerO.Z,handO.X,handO.Y,handO.Z,forearmO.X,forearmO.Y,forearmO.Z,upperarmO.X,upperarmO.Y,upperarmO.Z,rightShoulderO.X,rightShoulderO.Y,rightShoulderO.Z,hmdO.X,hmdO.Y,hmdO.Z,leftShoulderO.X,leftShoulderO.Y,leftShoulderO.Z
0.0,-0.0524862,1.0042881,-0.247253,0.1332777,1.048987,-0.2313005,0.2614697,1.102515,-0.3144702,0.3118652,1.199855,-0.3969809,0.1664211,1.317987,-0.3469603,0.0632047,1.579348,-0.2661274,-0.0818318,1.311289,-0.3342462,-0.2670519,0.5674173,0.7789137,-0.0401303,-0.1152699,-0.2488154,-0.3887314,0.2552206,0.4466602,-0.5650035,-0.3710516,0.2536762,-0.0939948,0.2257116,0.0160941,-0.0243103,0.1044521,-0.005925,-0.0488673,-0.439338,-0.055478
0.022,-0.052277,1.005157,-0.2473583,0.1335176,1.048778,-0.2315169,0.2616316,1.102264,-0.3148114,0.3116178,1.199894,-0.3970141,0.1666773,1.31783,-0.3470592,0.0634435,1.579353,-0.2659393,-0.0815264,1.311151,-0.3341653,-0.2631816,0.5649075,0.7820159,-0.0416532,-0.1155911,-0.2479762,-0.387288,0.2573347,0.4433607,-0.5643479,-0.373176,0.2564829,-0.0931874,0.2264853,0.0165691,-0.0238559,0.1036628,-0.0061994,-0.0492,-0.4404671,-0.0554606
0.044,-0.0522769,1.0050568,-0.247489,0.1335799,1.04873,-0.2316413,0.2616274,1.10228,-0.3148335,0.3117908,1.200058,-0.3972173,0.1666993,1.317814,-0.346883,0.063545,1.579435,-0.265706,-0.0813298,1.311119,-0.3341677,-0.2638792,0.5653216,0.7814778,-0.0414676,-0.1161089,-0.2482515,-0.3870682,0.2571976,0.4440799,-0.5669572,-0.3718938,0.2555197,-0.0939906,0.2286194,0.0177948,-0.0233636,0.1039034,-0.0068391,-0.0494006,-0.4402889,-0.0555658
0.066,-0.0523049,1.005152,-0.2476058,0.1335448,1.048608,-0.2318409,0.2616639,1.102284,-0.3151276,0.3120689,1.200123,-0.3972547,0.1669068,1.317799,-0.3470296,0.0637689,1.579328,-0.2655257,-0.0809708,1.311106,-0.3341306,-0.2641404,0.5640336,0.7823039,-0.0408085,-0.1162412,-0.2486282,-0.3860265,0.2590472,0.4421788,-0.5679129,-0.3705998,0.2547321,-0.0928807,0.2276079,0.0168618,-0.0230337,0.1038196,-0.0072031,-0.048684,-0.441519,-0.0558006
0.088,-0.0524409,1.0049526,-0.2479274,0.1335038,1.04861,-0.2320086,0.2617629,1.102036,-0.3150311,0.311706,1.199838,-0.3971259,0.1668711,1.317702,-0.3470347,0.0641476,1.579302,-0.2651903,-0.0809291,1.311094,-0.3341886,-0.2654489,0.5660625,0.7804099,-0.0401236,-0.1165147,-0.2492614,-0.3846074,0.2575382,0.4431564,-0.5653548,-0.3741686,0.2587721,-0.0928256,0.22754,0.0166923,-0.0220454,0.103509,-0.0075847,-0.047716,-0.4410712,-0.0560589
0.112,-0.0525451,1.004822,-0.2480021,0.1334534,1.04857,-0.2321694,0.2613799,1.102088,-0.3155896,0.3114,1.199556,-0.3971107,0.1671497,1.317804,-0.3470796,0.0641922,1.579208,-0.2650278,-0.080771,1.311032,-0.3342705,-0.265524,0.5674405,0.7793887,-0.03914,-0.1177509,-0.249445,-0.3917958,0.2544519,0.4495675,-0.5633802,-0.3760546,0.2608953,-0.0914814,0.2263802,0.016109,-0.0218783,0.1037328,-0.0081222,-0.047528,-0.4414442,-0.0567574
0.133,-0.0525177,1.00487,-0.248121,0.1333904,1.048572,-0.2321799,0.2616636,1.101348,-0.3157726,0.3117614,1.199663,-0.3974824,0.1670296,1.317852,-0.3476763,0.0643175,1.579068,-0.264867,-0.080569,1.311049,-0.3343818,-0.2656049,0.5690674,0.7781654,-0.0396778,-0.1171007,-0.2487838,-0.3819518,0.2613349,0.438701,-0.5668284,-0.3722672,0.2587788,-0.0874033,0.2240602,0.0148858,-0.0214583,0.1037985,-0.0081532,-0.0473496,-0.4429952,-0.0568127
0.158,-0.0524609,1.0049466,-0.2486993,0.1332436,1.048501,-0.2322218,0.2616311,1.101055,-0.3159761,0.3113257,1.199232,-0.397322,0.1672027,1.317676,-0.3475217,0.064583,1.578921,-0.2648129,-0.0805688,1.311061,-0.334535,-0.2672175,0.5685205,0.7779745,-0.0408918,-0.1174447,-0.2487419,-0.3796194,0.263949,0.4350241,-0.563772,-0.3751298,0.2621426,-0.089179,0.2239629,0.0155411,-0.0201898,0.1035127,-0.0082759,-0.0464388,-0.4427611,-0.0568292
0.188,-0.0527577,1.0049064,-0.2486068,0.1331048,1.048508,-0.2322104,0.2615049,1.100775,-0.316222,0.3120432,1.199182,-0.3977004,0.1672381,1.31757,-0.3471973,0.06454,1.578909,-0.2647015,-0.080599,1.311107,-0.3349301,-0.266394,0.5677698,0.7788423,-0.0401874,-0.1166545,-0.2463573,-0.3787754,0.265313,0.4333735,-0.5666019,-0.3690967,0.2553059,-0.091692,0.225008,0.0157265,-0.0192036,0.1033111,-0.0084838,-0.0465408,-0.4429298,-0.0572182
0.21,-0.0529339,1.0052629,-0.2492566,0.1328693,1.048499,-0.2320315,0.2613532,1.10087,-0.3156967,0.3119313,1.199051,-0.3975493,0.1672554,1.317437,-0.3471859,0.0646815,1.578871,-0.2648475,-0.080648,1.311016,-0.3352232,-0.2677074,0.5666025,0.7791819,-0.0394781,-0.1149921,-0.2463828,-0.380796,0.2620408,0.438172,-0.5672296,-0.3687629,0.2568277,-0.09238,0.2246979,0.015582,-0.0167496,0.1016312,-0.0084693,-0.0476895,-0.4428959,-0.0572469
0.232,-0.0531999,1.0054747,-0.2495118,0.1326991,1.048486,-0.2320919,0.2611924,1.100437,-0.3156999,0.3120372,1.199006,-0.39751,0.1671909,1.317206,-0.3473333,0.0645129,1.578433,-0.2648624,-0.0809899,1.311151,-0.3356171,-0.2684988,0.5651437,0.7799897,-0.0386718,-0.1153786,-0.2472015,-0.3800648,0.2622761,0.4367585,-0.568062,-0.3673491,0.2559036,-0.0941566,0.2230945,0.0159509,-0.0168149,0.1012171,-0.008845,-0.0484653,-0.4404162,-0.0575011
0.255,-0.0535567,1.0053079,-0.2499736,0.132333,1.048452,-0.2320552,0.2610971,1.100489,-0.3155022,0.3118159,1.198693,-0.397101,0.1670257,1.31723,-0.3475483,0.0640754,1.578403,-0.2650825,-0.080543,1.310874,-0.3358118,-0.265227,0.5710223,0.7767606,-0.0392021,-0.1136791,-0.2455221,-0.379499,0.2637135,0.4347305,-0.5647169,-0.3704093,0.2586387,-0.0918089,0.2232505,0.0152612,-0.0147892,0.1006606,-0.0098554,-0.0487462,-0.4458396,-0.0563789
