time,indexfinger.X,indexfinger.Y,indexfinger.Z,hand.X,hand.Y,hand.Z,forearm.X,forearm.Y,forearm.Z,upperarm.X,upperarm.Y,upperarm.Z,rightShoulder.X,rightShoulder.Y,rightShoulder.Z,hmd.X,hmd.Y,hmd.Z,leftShoulder.X,leftShoulder.Y,leftShoulder.Z,indexfingerO.X,indexfingerO.Y,indexfingerO.Z,handO.X,handO.Y,handO.Z,forearmO.X,forearmO.Y,forearmO.Z,upperarmO.X,upperarmO.Y,upperarmO.Z,rightShoulderO.X,rightShoulderO.Y,rightShoulderO.Z,hmdO.X,hmdO.Y,hmdO.Z,leftShoulderO.X,leftShoulderO.Y,leftShoulderO.Z
0.0,-0.0518008,1.138427,0.0394479,0.1502771,1.185012,0.0264992,0.2336484,1.232439,-0.1132895,0.2528412,1.365208,-0.2323478,0.1073667,1.511825,-0.1164782,0.0178098,1.804407,0.0058799,-0.1449646,1.520304,-0.0319344,0.2454163,-0.730598,-0.6241851,0.0953467,-0.3301449,-0.2087671,0.3000055,-0.1103508,-0.5050707,0.4979216,0.5395041,-0.3325919,-0.0639453,0.2869236,0.1366387,0.0528187,0.1923295,0.0180917,0.152377,0.1421382,0.1318659
0.022,-0.0466438,1.140018,0.0372866,0.1544633,1.184186,0.0205861,0.2328781,1.231912,-0.1221393,0.2477808,1.365219,-0.2418188,0.1065134,1.51221,-0.1218002,0.02026,1.804382,0.0007731,-0.1422173,1.520203,-0.0287516,0.2368474,-0.7317072,-0.6261713,0.0855474,-0.3510681,-0.204477,0.2986052,-0.0979082,-0.5126883,0.492988,0.5484657,-0.3431399,-0.0629665,0.3041032,0.1392344,0.0629688,0.1990725,0.0119934,0.1571412,0.1248544,0.1266359
0.044,-0.0443271,1.139832,0.0354891,0.1569437,1.184444,0.0190559,0.2326675,1.231885,-0.1251257,0.2453024,1.365098,-0.2455708,0.1065124,1.51241,-0.1244093,0.0209681,1.803161,-0.0013137,-0.1408309,1.52,-0.0279167,0.2375927,-0.7268773,-0.6314564,0.0854524,-0.3504763,-0.2080648,0.2866451,-0.0892547,-0.5141875,0.491056,0.5499286,-0.347425,-0.0624645,0.3090085,0.1397095,0.0624508,0.2058114,0.0097816,0.1593314,0.1173538,0.1233704
0.066,-0.0416219,1.139316,0.033187,0.1583929,1.184965,0.0173112,0.232633,1.23204,-0.127795,0.2432909,1.365051,-0.2491478,0.1062339,1.512328,-0.1270475,0.0213164,1.802213,-0.0034948,-0.140027,1.520001,-0.0274789,0.2467555,-0.7216297,-0.6340556,0.0882988,-0.358805,-0.2105613,0.280996,-0.0886086,-0.5100023,0.4891064,0.5520002,-0.3511389,-0.0643215,0.315477,0.1437403,0.0634524,0.2112973,0.0068245,0.1616094,0.1114999,0.1220164
0.089,-0.0396387,1.138098,0.0316407,0.1597604,1.186734,0.0163261,0.2325148,1.232303,-0.1297538,0.2416299,1.364994,-0.2520628,0.1055117,1.513445,-0.1301164,0.021864,1.801914,-0.0057588,-0.1389601,1.520011,-0.0273218,0.2493495,-0.7211357,-0.632751,0.0905028,-0.3599475,-0.2140865,0.2729264,-0.0838585,-0.5043839,0.4845212,0.5552082,-0.3550055,-0.0533084,0.3147363,0.1357983,0.0645069,0.2123104,0.0043053,0.1642349,0.104398,0.1179924
0.111,-0.0371093,1.137361,0.0286121,0.1612707,1.188457,0.014696,0.231907,1.233768,-0.1329353,0.2398033,1.364788,-0.2557678,0.1045054,1.51267,-0.1328161,0.0225118,1.801022,-0.0084091,-0.1381467,1.519865,-0.0275646,0.2598577,-0.7220351,-0.628051,0.0926087,-0.3618157,-0.2171895,0.271091,-0.0807119,-0.5089878,0.4767566,0.559387,-0.3596535,-0.0683509,0.3291221,0.1410998,0.0661097,0.2185933,0.0002218,0.1679045,0.0979374,0.1134826
0.134,-0.0355808,1.136189,0.0268137,0.1619163,1.18946,0.0137895,0.2315578,1.234535,-0.134349,0.2387276,1.364795,-0.257476,0.1042538,1.512848,-0.1349896,0.0233821,1.801601,-0.0107443,-0.1377581,1.519787,-0.0279945,0.2683226,-0.713891,-0.633101,0.0968772,-0.3648507,-0.2216586,0.2714236,-0.0792338,-0.5110068,0.4733733,0.5605928,-0.3628284,-0.069981,0.3321623,0.1423758,0.0694835,0.2169946,-0.0023557,0.1693361,0.0948021,0.1117427
0.155,-0.0341005,1.135618,0.0252626,0.1629207,1.190192,0.0128128,0.2320318,1.234681,-0.1351797,0.2379567,1.364717,-0.2596482,0.1035957,1.513797,-0.1377325,0.0242156,1.802592,-0.0125829,-0.1376007,1.519572,-0.0286524,0.2754757,-0.7165017,-0.6279019,0.0967327,-0.3644551,-0.2217376,0.2634693,-0.0773849,-0.5052181,0.4721668,0.5599308,-0.363905,-0.0592097,0.3294652,0.1395775,0.0749826,0.2179412,-0.0060056,0.1719949,0.0916138,0.1104645
0.178,-0.0331011,1.134725,0.0241145,0.1636591,1.190903,0.0122427,0.2319294,1.235336,-0.136531,0.2372328,1.364757,-0.2612576,0.1032509,1.512795,-0.1387665,0.0237783,1.800977,-0.014936,-0.1373346,1.519412,-0.0292976,0.2802018,-0.712923,-0.6295957,0.0974071,-0.3625738,-0.2256746,0.2611805,-0.0787497,-0.5039818,0.4731056,0.5599431,-0.3640625,-0.0745898,0.3377393,0.1432129,0.066678,0.2240982,-0.0041169,0.1744649,0.0892785,0.1064977
0.202,-0.0318409,1.134331,0.0229852,0.1642301,1.19134,0.0111719,0.2322463,1.23563,-0.1381024,0.236232,1.364553,-0.2634786,0.1023535,1.513237,-0.1411394,0.0238496,1.801185,-0.0178112,-0.137034,1.519002,-0.0308232,0.2791883,-0.7126582,-0.6302221,0.1015363,-0.3659866,-0.2285384,0.2613573,-0.0792952,-0.4996364,0.4702709,0.5591199,-0.3644444,-0.0737222,0.3388681,0.1432855,0.0670489,0.2319835,-0.0065021,0.1791729,0.0873038,0.1029137
