time,indexfinger.X,indexfinger.Y,indexfinger.Z,hand.X,hand.Y,hand.Z,forearm.X,forearm.Y,forearm.Z,upperarm.X,upperarm.Y,upperarm.Z,rightShoulder.X,rightShoulder.Y,rightShoulder.Z,hmd.X,hmd.Y,hmd.Z,leftShoulder.X,leftShoulder.Y,leftShoulder.Z,indexfingerO.X,indexfingerO.Y,indexfingerO.Z,handO.X,handO.Y,handO.Z,forearmO.X,forearmO.Y,forearmO.Z,upperarmO.X,upperarmO.Y,upperarmO.Z,rightShoulderO.X,rightShoulderO.Y,rightShoulderO.Z,hmdO.X,hmdO.Y,hmdO.Z,leftShoulderO.X,leftShoulderO.Y,leftShoulderO.Z
0.0,-0.0379723,1.142429,0.0295544,0.1581791,1.208393,0.0287563,0.2519919,1.248036,-0.1066399,0.2722216,1.373027,-0.2316181,0.1114437,1.509036,-0.1354568,0.0260565,1.771169,-0.0076365,-0.1457923,1.513346,-0.0724395,-0.2464126,0.8382035,0.4586696,0.2300602,-0.2596939,-0.2580761,0.2880977,-0.1553976,-0.4072724,0.4784703,0.5192265,-0.3097075,-0.0903007,0.2735918,0.1440921,0.1530084,0.1805461,-0.0258097,0.1739855,0.1870333,0.1088398
0.023,-0.0376168,1.142182,0.0294274,0.158474,1.208882,0.0286982,0.25234,1.247945,-0.1064495,0.2731361,1.372419,-0.2319277,0.1121223,1.509013,-0.1355439,0.0281703,1.772091,-0.0069414,-0.1450195,1.513436,-0.0728387,-0.2481886,0.8377059,0.4582507,0.2306955,-0.2572443,-0.2603881,0.2829807,-0.1592512,-0.4037748,0.4799078,0.5191949,-0.3083009,-0.0939228,0.275342,0.1382477,0.1632211,0.1755247,-0.0311323,0.1728463,0.1877972,0.1092599
0.044,-0.0373,1.142297,0.0288676,0.1586192,1.20885,0.0284288,0.2526228,1.247695,-0.1066616,0.2732532,1.372029,-0.2320432,0.1129549,1.509433,-0.1361737,0.0279245,1.770739,-0.0068626,-0.1448026,1.51328,-0.0727243,-0.2491216,0.8357009,0.4622149,0.2322835,-0.2608965,-0.2601514,0.2839884,-0.1560414,-0.4067859,0.4766836,0.5200751,-0.3085214,-0.0859256,0.2689397,0.1407425,0.1596939,0.1772606,-0.0290515,0.1740105,0.1875123,0.1104822
0.066,-0.0367733,1.14226,0.028573,0.159099,1.208724,0.0285075,0.2531669,1.248042,-0.1068108,0.2736016,1.372291,-0.2323844,0.1129275,1.509395,-0.1364029,0.0281743,1.770204,-0.0066553,-0.1440957,1.51332,-0.0731781,-0.2467299,0.8385065,0.4579712,0.2326076,-0.259409,-0.2583613,0.2856763,-0.1593286,-0.4050786,0.4804887,0.5183839,-0.3094027,-0.0850253,0.2710964,0.1376729,0.1596822,0.1750952,-0.0286279,0.1700578,0.1865468,0.11045
0.088,-0.036237,1.141802,0.0286781,0.1596001,1.208642,0.0279367,0.2535277,1.248583,-0.1070348,0.2739643,1.372224,-0.232572,0.1132796,1.509394,-0.1367684,0.0284244,1.767907,-0.0058929,-0.1436559,1.513139,-0.0734146,-0.2457551,0.8431944,0.4487575,0.2318871,-0.2607023,-0.2585749,0.2877905,-0.155158,-0.414403,0.4799186,0.5191479,-0.3099453,-0.0793139,0.270337,0.135413,0.1534641,0.1789467,-0.027314,0.1691796,0.1878372,0.1101922
0.113,-0.0359145,1.141921,0.0282888,0.1602304,1.208519,0.0274586,0.2542145,1.247827,-0.1081805,0.2746574,1.372025,-0.2330113,0.1143805,1.509409,-0.1368145,0.0292638,1.769251,-0.0054572,-0.1434053,1.51355,-0.0733184,-0.2466893,0.8389692,0.4567608,0.23055,-0.2600914,-0.2576,0.2850107,-0.1604883,-0.4059918,0.4805405,0.5192735,-0.3125186,-0.08004,0.2693581,0.1379863,0.1633986,0.1737166,-0.030889,0.1692037,0.1879487,0.1129109
0.141,-0.0358269,1.141904,0.0282491,0.1606491,1.208392,0.02688,0.2542645,1.247368,-0.1091145,0.2749994,1.371588,-0.2329548,0.1144062,1.505998,-0.1335587,0.0297178,1.768627,-0.0049883,-0.142664,1.513389,-0.0732647,-0.2470329,0.8364094,0.4609108,0.2287143,-0.2618637,-0.2582112,0.2825098,-0.1601494,-0.4067219,0.4748364,0.5229484,-0.3131795,-0.1333917,0.3013,0.1455836,0.1623729,0.1736657,-0.0298658,0.1692416,0.1881277,0.1135008
0.163,-0.035385,1.142479,0.0277032,0.1613437,1.208153,0.0259068,0.2544788,1.248124,-0.1091079,0.2755992,1.371501,-0.2335699,0.1157317,1.508624,-0.1364899,0.0302352,1.768408,-0.0045254,-0.1418403,1.513598,-0.0734475,-0.241592,0.8380512,0.4614396,0.2249638,-0.2608586,-0.2597325,0.2844269,-0.1524827,-0.4234307,0.4749834,0.5231026,-0.3135302,-0.0860664,0.2738088,0.1415838,0.1609343,0.1724894,-0.0289546,0.1669327,0.1894894,0.1129739
0.185,-0.0352324,1.142671,0.0274191,0.1616214,1.207627,0.0253865,0.2547309,1.247924,-0.1096375,0.2757298,1.37143,-0.2336203,0.1161716,1.508667,-0.1365531,0.030611,1.768193,-0.0041114,-0.1414542,1.513551,-0.0734667,-0.2396549,0.8340532,0.4692312,0.2245776,-0.2625693,-0.2585747,0.2853963,-0.1525878,-0.4222486,0.4734113,0.5254793,-0.3147085,-0.0852658,0.2735021,0.1411566,0.1584716,0.1730426,-0.0284951,0.1667577,0.187943,0.1148236
0.207,-0.03466,1.141762,0.0262226,0.1620196,1.20732,0.0252191,0.2552135,1.247073,-0.1103456,0.276194,1.371526,-0.2339816,0.1167999,1.508756,-0.1366509,0.0313074,1.770593,-0.0034501,-0.1410804,1.513686,-0.0734694,-0.2467304,0.8302756,0.4729646,0.2228261,-0.2592474,-0.2573728,0.2824967,-0.1561422,-0.4120816,0.4758452,0.524232,-0.3136432,-0.0824083,0.2734403,0.1405237,0.167557,0.1688266,-0.0301793,0.1664153,0.1873913,0.1161783
0.23,-0.0348706,1.142985,0.0262902,0.1621344,1.206847,0.0248804,0.2555372,1.246834,-0.1111456,0.2767234,1.371518,-0.2345227,0.1172817,1.509245,-0.1370227,0.0312854,1.768439,-0.0033826,-0.140836,1.513946,-0.0733912,-0.2378948,0.8307193,0.4755996,0.2237633,-0.2625246,-0.2574089,0.2899887,-0.1615556,-0.4088481,0.4786754,0.5219509,-0.3123606,-0.0740042,0.2685804,0.1380824,0.1554125,0.1715946,-0.0273192,0.1649837,0.189042,0.1159068
0.252,-0.034549,1.141304,0.0247413,0.1623035,1.206328,0.0242454,0.2552058,1.247094,-0.1112444,0.2770433,1.37147,-0.2343388,0.1181615,1.509308,-0.1366119,0.0321968,1.770599,-0.0029505,-0.1399359,1.51411,-0.0735996,-0.2476289,0.828503,0.4762807,0.2218342,-0.2637808,-0.2574775,0.2892554,-0.1550102,-0.4243463,0.4783534,0.5237501,-0.3145112,-0.0770115,0.2704076,0.1360006,0.1613616,0.1674339,-0.0281193,0.1647948,0.187733,0.1163703
0.274,-0.0348627,1.141984,0.0248232,0.1621552,1.205942,0.0237068,0.2554669,1.246112,-0.1114015,0.2773607,1.371521,-0.2342832,0.1183646,1.50928,-0.1365229,0.0323177,1.770982,-0.0026834,-0.1396477,1.514143,-0.0734749,-0.2417531,0.830839,0.4755993,0.2197025,-0.2652325,-0.2581057,0.2883687,-0.1573191,-0.4165953,0.4797106,0.5243035,-0.3149834,-0.0773955,0.2697838,0.1364453,0.1605864,0.1681411,-0.0279551,0.165384,0.1889249,0.1165525
0.296,-0.0349526,1.142035,0.0238842,0.162118,1.205446,0.0237458,0.2555247,1.245674,-0.1121264,0.2777645,1.371623,-0.2344019,0.1188883,1.509379,-0.136168,0.0326245,1.77062,-0.0028921,-0.1392583,1.514358,-0.073501,-0.2440305,0.8274735,0.4814088,0.2217313,-0.2641895,-0.2566873,0.2928696,-0.1592455,-0.4156371,0.4821081,0.5222836,-0.3122213,-0.0778588,0.2681112,0.1360961,0.1561469,0.1662622,-0.0263938,0.1667291,0.1886755,0.1168522
0.319,-0.0349696,1.141274,0.0235118,0.1620005,1.20513,0.0236159,0.2554203,1.246022,-0.111556,0.277893,1.371495,-0.2337265,0.1191384,1.509297,-0.1360729,0.0332462,1.771746,-0.0025148,-0.1387107,1.51453,-0.0736928,-0.2417306,0.8353724,0.4685291,0.2155215,-0.2619387,-0.2547235,0.2953199,-0.1552582,-0.422308,0.4797303,0.5230678,-0.3127733,-0.0774937,0.2680944,0.1364031,0.1593133,0.1631151,-0.0266378,0.1651714,0.1886925,0.116346
0.341,-0.0354117,1.141428,0.0234273,0.1617181,1.204774,0.0237835,0.2562753,1.24531,-0.1104732,0.2788178,1.371578,-0.2341232,0.1195574,1.509373,-0.1360644,0.0331964,1.770369,-0.0022441,-0.1384732,1.514446,-0.0736831,-0.2440594,0.8280026,0.4810345,0.2173679,-0.2628476,-0.2557902,0.291384,-0.1587862,-0.4115265,0.4855695,0.5167128,-0.3075011,-0.0770835,0.2657616,0.1354216,0.1508648,0.1687196,-0.0256343,0.166801,0.188821,0.1168507
0.363,-0.0361485,1.141182,0.0237581,0.1611992,1.204391,0.0243419,0.255993,1.245048,-0.1097297,0.2788903,1.371348,-0.2321492,0.1197246,1.509528,-0.1359037,0.0334559,1.772366,-0.001971,-0.1381987,1.514499,-0.0739777,-0.2398249,0.825416,0.4867418,0.2107851,-0.2629543,-0.2546724,0.291605,-0.1579561,-0.416732,0.4804843,0.5213163,-0.3128379,-0.0723763,0.2631587,0.1344987,0.1550382,0.1666816,-0.025443,0.1659897,0.1884866,0.1167549
0.385,-0.036404,1.141073,0.0239058,0.161101,1.204176,0.0251465,0.256087,1.244898,-0.108838,0.2793042,1.37117,-0.2315469,0.1195044,1.509367,-0.1353163,0.0345483,1.773716,-0.0017476,-0.1380743,1.51458,-0.0741627,-0.2429641,0.8216808,0.4927848,0.2113956,-0.2654454,-0.253874,0.2927236,-0.1598972,-0.4163513,0.4844783,0.5187728,-0.3128324,-0.0777604,0.2650484,0.1358332,0.1598819,0.1630968,-0.0285078,0.1656875,0.1899642,0.1162651
0.407,-0.036076,1.140271,0.02454,0.1613701,1.203981,0.0265562,0.2561365,1.244928,-0.1075564,0.2800788,1.370924,-0.2307908,0.1193628,1.509639,-0.1354688,0.0349789,1.774278,-0.0015533,-0.1381433,1.514623,-0.0745467,-0.2500542,0.8251556,0.486449,0.2084053,-0.268314,-0.2515792,0.2939129,-0.1609145,-0.4198096,0.4894268,0.5144176,-0.3071175,-0.0744762,0.2602932,0.1344902,0.1609587,0.1630816,-0.0303364,0.1657302,0.190945,0.1152524
0.43,-0.0357503,1.139858,0.0261641,0.161437,1.204205,0.0284051,0.2565369,1.24502,-0.1052533,0.2805403,1.370282,-0.2285657,0.119176,1.509348,-0.1349591,0.034023,1.772663,-0.0019777,-0.1384672,1.514615,-0.0745784,-0.262745,0.8110665,0.5044383,0.209317,-0.2770436,-0.2529943,0.2974428,-0.1608433,-0.4283883,0.4856159,0.5127057,-0.3063675,-0.0774152,0.2608944,0.1346579,0.150847,0.1701867,-0.0263491,0.1682714,0.191669,0.1158126
0.452,-0.0356706,1.141085,0.0340468,0.1629378,1.204395,0.0339994,0.2569942,1.244001,-0.0999497,0.2813007,1.369447,-0.223854,0.1187163,1.509147,-0.1352512,0.0352926,1.77384,-0.0022406,-0.1389573,1.514657,-0.0753705,-0.2696445,0.8047385,0.5123529,0.2063965,-0.2888066,-0.2403767,0.2958541,-0.1633167,-0.4289509,0.4798819,0.5123764,-0.3134486,-0.0758729,0.2537036,0.1360801,0.1579041,0.1669659,-0.0313093,0.1676643,0.1936047,0.1143102
0.474,-0.0367512,1.149058,0.0483577,0.1640718,1.205249,0.0391211,0.258385,1.243223,-0.0946646,0.2828451,1.368609,-0.2216598,0.1183145,1.508708,-0.1351946,0.03458,1.771544,-0.0028184,-0.1395994,1.514603,-0.0760866,-0.2362547,0.809333,0.5183527,0.1975772,-0.3050348,-0.2301118,0.2946205,-0.1656445,-0.4242643,0.4844407,0.4970355,-0.3038045,-0.0773408,0.2524208,0.1387909,0.1488932,0.1758679,-0.0289053,0.1681757,0.1936051,0.115159
0.497,-0.0378374,1.162423,0.0682911,0.1660342,1.20675,0.0462826,0.25903,1.244094,-0.0874015,0.2831065,1.367672,-0.2163581,0.117663,1.508086,-0.1350444,0.0347472,1.771739,-0.0035654,-0.139976,1.514413,-0.0768903,-0.1910861,0.8141291,0.5245811,0.1862067,-0.3240845,-0.2136168,0.2888885,-0.1662549,-0.4366969,0.4731415,0.498293,-0.3130099,-0.08867,0.2562421,0.1398799,0.1524408,0.1776381,-0.0316495,0.1677817,0.1940222,0.1129357
0.519,-0.0359947,1.177247,0.0939543,0.1680996,1.209715,0.0552339,0.2605609,1.24525,-0.0780966,0.284298,1.36766,-0.2108732,0.1161158,1.50875,-0.135408,0.0363573,1.772372,-0.0040205,-0.1408056,1.514188,-0.0776076,-0.1405895,0.8145276,0.5324517,0.1686137,-0.3510915,-0.1945999,0.2830711,-0.1711657,-0.4422275,0.4696193,0.4864843,-0.3139718,-0.0848106,0.2523284,0.1406315,0.1623864,0.1770975,-0.037844,0.1693113,0.1936573,0.1127539
0.541,-0.0296439,1.19077,0.1262876,0.1704237,1.215247,0.0666524,0.2624132,1.248432,-0.0667809,0.2850036,1.368103,-0.203799,0.1151868,1.508918,-0.1354249,0.0360612,1.770148,-0.0053947,-0.1412051,1.514121,-0.0786013,-0.0866955,0.8116043,0.5327271,0.1543046,-0.3779797,-0.1840089,0.276981,-0.1770607,-0.449955,0.4651275,0.4732416,-0.3129448,-0.0898601,0.2493402,0.1398242,0.1585703,0.1856703,-0.0384641,0.1701553,0.1952013,0.1117013
0.564,-0.0129873,1.208513,0.1807903,0.1755664,1.229324,0.0891092,0.2659809,1.256055,-0.0456445,0.2865106,1.368908,-0.1894671,0.1132709,1.509259,-0.1364956,0.0365632,1.767139,-0.0078268,-0.1420767,1.513874,-0.0799675,-0.0198889,0.7841569,0.5376629,0.1482441,-0.4036935,-0.1848706,0.2612615,-0.1873567,-0.4508057,0.4376195,0.4612871,-0.3218342,-0.0891305,0.2405639,0.1376347,0.1593119,0.1930086,-0.0377919,0.1741832,0.1946788,0.1096256
