time,indexfinger.X,indexfinger.Y,indexfinger.Z,hand.X,hand.Y,hand.Z,forearm.X,forearm.Y,forearm.Z,upperarm.X,upperarm.Y,upperarm.Z,rightShoulder.X,rightShoulder.Y,rightShoulder.Z,hmd.X,hmd.Y,hmd.Z,leftShoulder.X,leftShoulder.Y,leftShoulder.Z,indexfingerO.X,indexfingerO.Y,indexfingerO.Z,handO.X,handO.Y,handO.Z,forearmO.X,forearmO.Y,forearmO.Z,upperarmO.X,upperarmO.Y,upperarmO.Z,rightShoulderO.X,rightShoulderO.Y,rightShoulderO.Z,hmdO.X,hmdO.Y,hmdO.Z,leftShoulderO.X,leftShoulderO.Y,leftShoulderO.Z
0.0,-0.1444316,1.098579,0.1912703,0.0078601,1.05996,0.0976521,0.1518908,1.071704,0.0260132,0.1946702,1.191049,-0.0221182,0.0413834,1.314158,-0.0129512,-0.0904587,1.599788,0.0501289,0.14061,1.085903,-0.0198563,-0.2764515,-0.2862886,-0.9086451,0.2320823,0.2259126,-0.0451538,0.5345692,-0.1551986,-0.6989475,-0.655583,-0.2351917,0.015631,-0.0121449,0.0860791,0.054755,0.0822562,-0.0390361,0.0182644,-0.4317079,0.0365048,-0.9012075
0.023,-0.1542889,1.093525,0.1802811,-0.0001741,1.054923,0.0906294,0.1451386,1.066826,0.0221382,0.1908469,1.187184,-0.0229109,0.0399318,1.31632,-0.016059,-0.0904913,1.599115,0.0519306,0.14061,1.085903,-0.0198563,-0.2646128,-0.2873171,-0.9120526,0.228617,0.2159656,-0.0435343,0.544292,-0.1523542,-0.6989328,-0.6666775,-0.2222772,0.0162176,0.0300812,0.0897904,0.0460057,0.0812693,-0.0316098,0.0222161,-0.4317079,0.0365048,-0.9012075
0.045,-0.1622257,1.089955,0.1720437,-0.0054849,1.052047,0.0877752,0.1399902,1.063204,0.0188116,0.1878527,1.184208,-0.0234621,0.0415378,1.312684,-0.0112552,-0.0904015,1.59867,0.0534992,0.14061,1.085903,-0.0198563,-0.256099,-0.287325,-0.9146765,0.2207192,0.1979531,-0.033929,0.5467235,-0.1556636,-0.6986849,-0.674062,-0.2133375,0.0181217,-0.0082133,0.085197,0.0521523,0.0785507,-0.0235201,0.0250644,-0.4317079,0.0365048,-0.9012075
0.067,-0.1653335,1.089066,0.1695481,-0.007193,1.052053,0.0879969,0.1378367,1.06148,0.0181634,0.1864271,1.182443,-0.023677,0.0417097,1.311994,-0.0105414,-0.0906327,1.598137,0.0546538,0.14061,1.085903,-0.0198563,-0.2543866,-0.2829789,-0.9166415,0.2104543,0.1925818,-0.0293625,0.5485783,-0.1532487,-0.6994582,-0.6790106,-0.2073949,0.0200104,-0.0098063,0.0853569,0.0512525,0.0786757,-0.0196926,0.0282708,-0.4317079,0.0365048,-0.9012075
0.089,-0.1668004,1.090843,0.1701362,-0.0082291,1.051738,0.0892611,0.1369017,1.060712,0.0178992,0.1852396,1.181274,-0.0239286,0.0415485,1.311642,-0.0101545,-0.0908376,1.598211,0.0554807,0.14061,1.085903,-0.0198563,-0.2533129,-0.3043918,-0.9099725,0.1924943,0.1974972,-0.0296543,0.5481437,-0.1634004,-0.698019,-0.6798394,-0.2079357,0.0232476,-0.0097022,0.086598,0.0486106,0.0765388,-0.0152558,0.030911,-0.4317079,0.0365048,-0.9012075
0.112,-0.1667153,1.092414,0.1730218,-0.0086342,1.05214,0.0907704,0.1354547,1.060712,0.0188534,0.1843838,1.180525,-0.0242082,0.0415038,1.311383,-0.0096294,-0.0910574,1.597933,0.0565237,0.14061,1.085903,-0.0198563,-0.2580706,-0.3199452,-0.9028922,0.1825252,0.201216,-0.0282183,0.5410755,-0.158377,-0.7041568,-0.6784204,-0.2096667,0.0306623,-0.0098376,0.0889471,0.0488888,0.0752144,-0.010701,0.0337047,-0.4317079,0.0365048,-0.9012075
0.135,-0.1658334,1.093623,0.1766901,-0.00868,1.052747,0.0928134,0.1348594,1.060687,0.0201411,0.1836328,1.180115,-0.0242686,0.0414891,1.311516,-0.0091258,-0.0912201,1.597261,0.0578912,0.14061,1.085903,-0.0198563,-0.2644975,-0.3391272,-0.8931113,0.1841088,0.2052656,-0.029202,0.5350575,-0.1591896,-0.7054034,-0.6744633,-0.2186351,0.0435876,-0.0086756,0.0894075,0.0477396,0.0753199,-0.0048389,0.0368287,-0.4317079,0.0365048,-0.9012075
0.166,-0.1659379,1.09341,0.1783196,-0.009566,1.052223,0.0941676,0.1344742,1.060387,0.021102,0.1843705,1.180234,-0.0237371,0.0414948,1.311697,-0.0085705,-0.0918505,1.597409,0.0589965,0.14061,1.085903,-0.0198563,-0.2632255,-0.3369836,-0.8945118,0.1805133,0.2125044,-0.0324058,0.5323374,-0.1581263,-0.7070768,-0.675834,-0.2150213,0.0412718,-0.0071552,0.088399,0.0486714,0.0729217,-0.0005886,0.0396718,-0.4317079,0.0365048,-0.9012075
0.189,-0.1660053,1.093321,0.1786941,-0.0097011,1.051843,0.0943842,0.1341821,1.059794,0.0217159,0.1840936,1.180046,-0.0230974,0.0416995,1.311606,-0.0081323,-0.0920386,1.596585,0.0598394,0.14061,1.085903,-0.0198563,-0.2650994,-0.3362631,-0.8942122,0.180014,0.2097908,-0.032284,0.5326914,-0.1579942,-0.7049786,-0.6759426,-0.2147177,0.0422852,-0.0075828,0.0874068,0.0493682,0.073799,0.0016284,0.041647,-0.4317079,0.0365048,-0.9012075
0.21,-0.166946,1.091718,0.1780698,-0.0102263,1.05167,0.0943411,0.1339931,1.05967,0.0222185,0.1837131,1.179567,-0.022443,0.0416729,1.311606,-0.0075497,-0.0921708,1.596356,0.0603546,0.14061,1.085903,-0.0198563,-0.2624629,-0.3399857,-0.8923694,0.1767452,0.2135527,-0.0247746,0.5338523,-0.1587322,-0.7030742,-0.6747702,-0.2167825,0.0434865,-0.0068231,0.0857464,0.048758,0.0724792,0.0052084,0.043158,-0.4317079,0.0365048,-0.9012075
