time,indexfinger.X,indexfinger.Y,indexfinger.Z,hand.X,hand.Y,hand.Z,forearm.X,forearm.Y,forearm.Z,upperarm.X,upperarm.Y,upperarm.Z,rightShoulder.X,rightShoulder.Y,rightShoulder.Z,hmd.X,hmd.Y,hmd.Z,leftShoulder.X,leftShoulder.Y,leftShoulder.Z,indexfingerO.X,indexfingerO.Y,indexfingerO.Z,handO.X,handO.Y,handO.Z,forearmO.X,forearmO.Y,forearmO.Z,upperarmO.X,upperarmO.Y,upperarmO.Z,rightShoulderO.X,rightShoulderO.Y,rightShoulderO.Z,hmdO.X,hmdO.Y,hmdO.Z,leftShoulderO.X,leftShoulderO.Y,leftShoulderO.Z
0.0,-0.2157281,1.078556,0.0924599,-0.0305169,1.069695,0.1061147,0.1142366,1.059157,0.0195663,0.1645367,1.17184,-0.0362787,0.0277796,1.311349,-0.01653,-0.0936947,1.578442,0.0528135,-0.0169051,1.071646,0.4120304,0.0233592,-0.5910503,-0.8020267,0.0015526,0.0222703,0.1151661,0.4579965,-0.1851063,-0.7270616,-0.6589158,-0.2319174,0.116578,-0.0338239,0.1001333,0.0532365,-0.029268,-0.0592439,0.0443772,0.525667,0.107074,0.7690507
0.022,-0.215819,1.078099,0.0902913,-0.030367,1.069699,0.1049928,0.1149029,1.058819,0.019326,0.1654539,1.17197,-0.0361272,0.0282782,1.311177,-0.016906,-0.0923987,1.577937,0.0529024,-0.0169051,1.071646,0.4120304,0.0273999,-0.5975776,-0.7971674,-0.0031273,0.0214758,0.1149824,0.4598185,-0.1878352,-0.7251609,-0.658693,-0.2296368,0.1125359,-0.0346327,0.1030337,0.0529369,-0.0315055,-0.0591985,0.042844,0.525667,0.107074,0.7690507
0.0441,-0.2158541,1.079443,0.0896701,-0.0302672,1.069728,0.1047425,0.1162963,1.059645,0.022446,0.1656459,1.171926,-0.0361657,0.0285503,1.310984,-0.0170743,-0.092087,1.577845,0.0529706,-0.0169051,1.071646,0.4120304,0.0250702,-0.5997475,-0.7962624,-0.0039043,0.0194863,0.1143209,0.44141,-0.1790553,-0.7402195,-0.6589267,-0.2300499,0.1131992,-0.0365642,0.1046332,0.0525981,-0.0328694,-0.059633,0.0429938,0.525667,0.107074,0.7690507
0.0669,-0.2159947,1.079062,0.0889338,-0.0303147,1.070096,0.1042444,0.1163429,1.058946,0.0225981,0.1660595,1.171585,-0.0362704,0.0289808,1.311132,-0.0173357,-0.0918741,1.577813,0.0530267,-0.0169051,1.071646,0.4120304,0.028507,-0.5955086,-0.7993801,-0.0052351,0.0224121,0.1135494,0.4371554,-0.1798445,-0.7374975,-0.6579919,-0.2293695,0.1121308,-0.0340092,0.1042099,0.051954,-0.0336922,-0.0602058,0.0429976,0.525667,0.107074,0.7690507
0.0887,-0.2157516,1.079627,0.0897218,-0.0299888,1.070229,0.104063,0.1172983,1.06043,0.0224808,0.16631,1.171459,-0.036207,0.0295282,1.311021,-0.0174849,-0.0912949,1.577887,0.0530429,-0.0169051,1.071646,0.4120304,0.021732,-0.594049,-0.8006224,-0.0050169,0.0194547,0.1146587,0.444464,-0.1824375,-0.742887,-0.6588176,-0.2274318,0.1125925,-0.0334613,0.1040515,0.0528186,-0.0353445,-0.0599849,0.0430854,0.525667,0.107074,0.7690507
0.1119,-0.2152003,1.079005,0.0898737,-0.0297645,1.0704,0.1036767,0.1167854,1.058766,0.0223944,0.1667638,1.17146,-0.0363671,0.0300427,1.310779,-0.0175602,-0.090564,1.577538,0.0531194,-0.0169051,1.071646,0.4120304,0.0230854,-0.5951672,-0.7992402,-0.0052725,0.0203543,0.1164509,0.4371729,-0.1833303,-0.7390297,-0.6594908,-0.2271633,0.110281,-0.0355104,0.1049626,0.0524522,-0.0353297,-0.0595929,0.0432539,0.525667,0.107074,0.7690507
0.133,-0.2146899,1.078667,0.0899434,-0.029631,1.070521,0.1036633,0.1170512,1.058909,0.0222961,0.1667766,1.171144,-0.0363378,0.0301521,1.310799,-0.0175502,-0.0902252,1.577844,0.0530893,-0.0169051,1.071646,0.4120304,0.0219506,-0.5918675,-0.8020322,-0.0044636,0.0193906,0.1165614,0.4392705,-0.1830804,-0.7391742,-0.6578465,-0.2295242,0.1135126,-0.0357779,0.1059524,0.0519802,-0.037113,-0.0593263,0.043621,0.525667,0.107074,0.7690507
0.1553,-0.2152621,1.078062,0.0897008,-0.0294048,1.070506,0.1035507,0.1172774,1.058799,0.0222434,0.1669078,1.171026,-0.0364044,0.0305794,1.310769,-0.017787,-0.0899054,1.577421,0.0531622,-0.0169051,1.071646,0.4120304,0.0247189,-0.5957757,-0.7985673,-0.0052035,0.0200065,0.1168435,0.4406641,-0.1832818,-0.7387176,-0.6574777,-0.2306892,0.1144408,-0.0351177,0.1047071,0.0519471,-0.035322,-0.0593433,0.0437543,0.525667,0.107074,0.7690507
0.1775,-0.2148276,1.078037,0.0896374,-0.0291858,1.070323,0.1036228,0.1172826,1.058776,0.0222578,0.1671844,1.170876,-0.0364715,0.0308532,1.310798,-0.0179849,-0.0895868,1.577444,0.0531985,-0.0169051,1.071646,0.4120304,0.0255306,-0.5929556,-0.8005878,-0.0039522,0.0193725,0.1165592,0.4409312,-0.1818255,-0.7383336,-0.6575841,-0.2296913,0.1146477,-0.0352306,0.1043867,0.0522468,-0.0352423,-0.0593253,0.0436832,0.525667,0.107074,0.7690507
0.2003,-0.2143879,1.078141,0.0896547,-0.0289986,1.070367,0.1036669,0.1175752,1.058697,0.0223669,0.1671733,1.170858,-0.0363561,0.0312747,1.310626,-0.0180307,-0.0893904,1.57778,0.0532186,-0.0169051,1.071646,0.4120304,0.024883,-0.5927832,-0.8012038,-0.0039791,0.019846,0.1167356,0.4396374,-0.1829399,-0.7379585,-0.6567165,-0.2318062,0.1171445,-0.0343349,0.1027472,0.0508086,-0.0360525,-0.0587811,0.0440925,0.525667,0.107074,0.7690507
