time,indexfinger.X,indexfinger.Y,indexfinger.Z,hand.X,hand.Y,hand.Z,forearm.X,forearm.Y,forearm.Z,upperarm.X,upperarm.Y,upperarm.Z,rightShoulder.X,rightShoulder.Y,rightShoulder.Z,hmd.X,hmd.Y,hmd.Z,leftShoulder.X,leftShoulder.Y,leftShoulder.Z,indexfingerO.X,indexfingerO.Y,indexfingerO.Z,handO.X,handO.Y,handO.Z,forearmO.X,forearmO.Y,forearmO.Z,upperarmO.X,upperarmO.Y,upperarmO.Z,rightShoulderO.X,rightShoulderO.Y,rightShoulderO.Z,hmdO.X,hmdO.Y,hmdO.Z,leftShoulderO.X,leftShoulderO.Y,leftShoulderO.Z
0.0,-0.0750072,1.08289,0.0980732,0.1220325,1.109984,0.0621647,0.2278973,1.167317,-0.0183687,0.2688669,1.264306,-0.0937995,0.0856267,1.39837,-0.0287026,-0.0021709,1.649571,0.0558559,-0.1327829,1.39019,-0.0281492,0.1281822,-0.6392967,-0.7491679,-0.0447647,0.3645163,0.1698559,-0.3973847,0.2247758,0.3447797,0.5929887,0.4080021,-0.1284541,0.0665654,-0.0926338,-0.0830353,-0.1147735,-0.1266388,-0.0257528,0.1206155,0.2802198,0.1138535
0.0218,-0.0749592,1.082661,0.0985703,0.1221646,1.110389,0.0621015,0.2279284,1.167559,-0.0184969,0.268017,1.263901,-0.0935876,0.0856107,1.398373,-0.0289297,-0.0021165,1.649469,0.055611,-0.1327941,1.390237,-0.0285691,0.1285622,-0.6458886,-0.7430068,-0.0424631,0.3637645,0.1705319,-0.3973237,0.2245039,0.3454259,0.5889959,0.4137299,-0.1360513,0.0660866,-0.093383,-0.0826581,-0.1143857,-0.1261813,-0.0256278,0.1193332,0.2806652,0.1139549
0.0437,-0.0746581,1.083643,0.0988722,0.1223838,1.109967,0.062047,0.2279797,1.167485,-0.0185552,0.2679934,1.264268,-0.0936068,0.0856948,1.398417,-0.0289262,-0.0021588,1.649701,0.055511,-0.1326024,1.390197,-0.0286559,0.1236043,-0.6366102,-0.7517399,-0.0462887,0.3643033,0.1701338,-0.3982149,0.2245714,0.3436732,0.5886437,0.4148594,-0.1363011,0.0668508,-0.0936317,-0.0830194,-0.1154621,-0.1261155,-0.0254791,0.1190671,0.2830572,0.1135711
0.0667,-0.0746627,1.083235,0.0986146,0.1224197,1.109884,0.0618906,0.228002,1.167544,-0.0186842,0.2676038,1.263915,-0.0934512,0.0859586,1.398241,-0.028971,-0.0022922,1.649671,0.0553749,-0.1326476,1.390381,-0.028579,0.1279563,-0.644504,-0.7442235,-0.04558,0.3664336,0.1704273,-0.3980746,0.2245842,0.3436446,0.5858524,0.4188067,-0.1405527,0.0675584,-0.0924953,-0.0842812,-0.114987,-0.1266331,-0.0257515,0.1193027,0.2840303,0.1131513
0.0882,-0.0746234,1.083308,0.0988034,0.122485,1.110095,0.0617194,0.2281719,1.167457,-0.0186487,0.2685563,1.264581,-0.0938586,0.0857392,1.398432,-0.0288253,-0.0019353,1.649565,0.0550447,-0.132803,1.390498,-0.0287557,0.1266309,-0.6472209,-0.741897,-0.0430708,0.3666978,0.1701921,-0.3960281,0.2258667,0.343756,0.5910081,0.4120031,-0.1333562,0.0684355,-0.0945287,-0.0831827,-0.1137493,-0.1245626,-0.0256583,0.1188409,0.2827438,0.1136494
0.1102,-0.0744804,1.083294,0.0989445,0.1225515,1.110062,0.0617929,0.2283416,1.16766,-0.0187915,0.2687009,1.264689,-0.0939123,0.0858785,1.398481,-0.0289191,-0.0020688,1.649878,0.0551955,-0.1327598,1.390656,-0.0287805,0.1267627,-0.6477474,-0.741384,-0.0441436,0.3671739,0.1706219,-0.3983855,0.2242468,0.3453116,0.5914936,0.4113971,-0.131906,0.067813,-0.0936256,-0.0831178,-0.11477,-0.1263009,-0.0257986,0.118473,0.2832575,0.1137015
0.1328,-0.0743897,1.083174,0.0988273,0.1227001,1.110338,0.0618815,0.2284563,1.167609,-0.0186133,0.2676382,1.264272,-0.0934147,0.0857712,1.398389,-0.0288504,-0.0022102,1.649068,0.0551516,-0.1327279,1.390696,-0.0287662,0.1276606,-0.6470023,-0.7419001,-0.0440803,0.3656895,0.1715459,-0.3965594,0.2263083,0.3413557,0.5857585,0.4196233,-0.1421439,0.0695801,-0.0950506,-0.0833382,-0.1101241,-0.1270895,-0.0273511,0.1183905,0.2831554,0.1136783
0.1533,-0.074338,1.083721,0.0990539,0.1227576,1.11039,0.0619652,0.2283019,1.167979,-0.0185507,0.2683456,1.264666,-0.0936637,0.0863063,1.398608,-0.0287026,-0.002236,1.649589,0.0550816,-0.1326766,1.390755,-0.0287497,0.1265108,-0.648064,-0.741437,-0.0442607,0.3655693,0.171646,-0.399097,0.2232771,0.3475375,0.5897323,0.4138886,-0.1367584,0.0697211,-0.0928402,-0.0855016,-0.1124264,-0.1266338,-0.0264549,0.1180959,0.283128,0.1138877
0.1742,-0.0742932,1.083192,0.0987942,0.1229633,1.110767,0.0622108,0.2284636,1.167948,-0.0181926,0.2681211,1.264752,-0.0935915,0.0864706,1.398595,-0.0286857,-0.0021946,1.648205,0.0551854,-0.1326265,1.390833,-0.028686,0.1283469,-0.64709,-0.7418851,-0.0410958,0.3630715,0.1704955,-0.3969217,0.2245274,0.3447928,0.589587,0.4146116,-0.1384411,0.0704768,-0.0921826,-0.0864456,-0.1053892,-0.1274283,-0.0279792,0.1180168,0.2831277,0.1143547
0.1968,-0.0742733,1.083694,0.0990952,0.1228678,1.110776,0.062271,0.2285804,1.167734,-0.0182156,0.2684839,1.264829,-0.0935299,0.0863689,1.398586,-0.0284624,-0.0023266,1.649996,0.0550342,-0.1326091,1.391052,-0.0286968,0.1269384,-0.6475846,-0.7419805,-0.041635,0.3647389,0.1708633,-0.3987368,0.221813,0.3451748,0.5906337,0.4125077,-0.1363647,0.0712103,-0.0939021,-0.0861672,-0.1138186,-0.1261084,-0.0264738,0.1177285,0.2835636,0.1145282
