time,indexfinger.X,indexfinger.Y,indexfinger.Z,hand.X,hand.Y,hand.Z,forearm.X,forearm.Y,forearm.Z,upperarm.X,upperarm.Y,upperarm.Z,rightShoulder.X,rightShoulder.Y,rightShoulder.Z,hmd.X,hmd.Y,hmd.Z,leftShoulder.X,leftShoulder.Y,leftShoulder.Z,indexfingerO.X,indexfingerO.Y,indexfingerO.Z,handO.X,handO.Y,handO.Z,forearmO.X,forearmO.Y,forearmO.Z,upperarmO.X,upperarmO.Y,upperarmO.Z,rightShoulderO.X,rightShoulderO.Y,rightShoulderO.Z,hmdO.X,hmdO.Y,hmdO.Z,leftShoulderO.X,leftShoulderO.Y,leftShoulderO.Z
0.0,0.0528667,0.7952796,-0.1223454,0.1069892,0.9731631,-0.2207422,0.1431944,1.076979,-0.2645832,0.1871763,1.332536,-0.3392943,0.0489069,1.543331,-0.3572612,-0.0713286,1.807255,-0.2552238,-0.1944342,1.54473,-0.3618478,0.2060319,-0.5088246,-0.5577348,0.0656781,-0.3345946,-0.6651118,0.6321428,-0.0850053,-0.1841537,-0.6203067,-0.146213,0.12663,-0.189726,0.028121,-0.0200421,0.0634867,-0.0096115,0.0185128,-0.1913995,-0.1759167,-0.0135299
0.027,0.0608641,0.796995,-0.1151872,0.1124491,0.973746,-0.2162893,0.1468296,1.077381,-0.2618147,0.1875198,1.332851,-0.3393654,0.0490815,1.543747,-0.3584192,-0.069401,1.806335,-0.2553607,-0.1941293,1.544749,-0.3622089,0.1978131,-0.5082538,-0.5562755,0.0672628,-0.3414108,-0.6668602,0.6283972,-0.0746359,-0.184587,-0.6169781,-0.1471108,0.1274042,-0.1883841,0.0276399,-0.018874,0.0686822,0.0005387,0.0184179,-0.1910566,-0.1727101,-0.0129089
0.05,0.0692442,0.7975171,-0.1092912,0.1176311,0.9743636,-0.2124562,0.1498084,1.078128,-0.2590065,0.1877843,1.333467,-0.3394981,0.0492969,1.543887,-0.3597021,-0.0676883,1.805221,-0.2557195,-0.1939715,1.544665,-0.362402,0.1982263,-0.5036957,-0.5519235,0.0652741,-0.3496874,-0.6681096,0.6238486,-0.063652,-0.1897274,-0.6158846,-0.1497623,0.1324053,-0.1884073,0.0300563,-0.01791,0.0714329,0.0094211,0.0186252,-0.1912292,-0.172511,-0.0112168
0.072,0.0747869,0.7979561,-0.1061448,0.1208067,0.9745277,-0.2103503,0.1518622,1.078459,-0.2577404,0.187867,1.333598,-0.3393468,0.0490601,1.543933,-0.3601734,-0.0665417,1.804544,-0.2559373,-0.1937525,1.544594,-0.3627403,0.1943715,-0.4997202,-0.5514706,0.0633962,-0.3550077,-0.6699468,0.6220912,-0.0606212,-0.1906289,-0.610497,-0.1531148,0.1374132,-0.1914728,0.0310265,-0.0192223,0.075493,0.0142427,0.0197832,-0.1910341,-0.1729482,-0.010226
0.094,0.0799175,0.7980624,-0.1031914,0.1237136,0.9749098,-0.2082189,0.1540636,1.078421,-0.25696,0.1881724,1.333814,-0.3395162,0.0493287,1.544184,-0.3606887,-0.0657595,1.80394,-0.2562272,-0.1934953,1.544384,-0.3629941,0.1944023,-0.4975195,-0.5487444,0.0583705,-0.3592298,-0.6702726,0.6200616,-0.0614486,-0.1846139,-0.6088048,-0.1546042,0.1376816,-0.1918771,0.0296447,-0.0192531,0.0787999,0.018883,0.0203588,-0.1909377,-0.1736137,-0.0090969
0.116,0.0843063,0.7983049,-0.1007414,0.1261659,0.9751789,-0.206614,0.1556939,1.078597,-0.2553791,0.1878532,1.334106,-0.3396112,0.0491538,1.544192,-0.3613092,-0.0653305,1.802788,-0.2562167,-0.1934404,1.544189,-0.3631914,0.1912514,-0.4950002,-0.5487201,0.06293,-0.3630551,-0.6733392,0.6160413,-0.0541506,-0.187338,-0.6071151,-0.1557515,0.1428825,-0.1922468,0.031203,-0.0186836,0.0777303,0.0227361,0.0200726,-0.1916668,-0.1739187,-0.008842
0.139,0.0894109,0.7981996,-0.09749,0.1297001,0.9747926,-0.2047517,0.1577409,1.078837,-0.2538449,0.1881865,1.334213,-0.3395596,0.0493257,1.544076,-0.3616884,-0.0644555,1.802669,-0.2566669,-0.1932626,1.543857,-0.363969,0.1897077,-0.4902113,-0.5468819,0.0626394,-0.3704577,-0.6738322,0.6140844,-0.046657,-0.1910032,-0.6046211,-0.1566277,0.1425028,-0.1944705,0.0316615,-0.0165363,0.0821676,0.0261462,0.0214968,-0.1908947,-0.1741454,-0.0081748
0.161,0.0930253,0.798127,-0.0963318,0.1317428,0.9748561,-0.2037411,0.1589624,1.078881,-0.2535074,0.1876581,1.334245,-0.3394509,0.0494397,1.544114,-0.3619657,-0.0641077,1.802377,-0.2568505,-0.1933914,1.543458,-0.3642004,0.1872244,-0.486047,-0.549495,0.0583105,-0.3701406,-0.6747578,0.6154724,-0.0409509,-0.1939516,-0.604006,-0.1577013,0.1478283,-0.1958966,0.0304838,-0.0176224,0.0832565,0.0269539,0.0217627,-0.1927169,-0.1726622,-0.0077452
0.183,0.0954885,0.7976468,-0.0952548,0.1334457,0.9743314,-0.2031979,0.1595651,1.078623,-0.2529262,0.1875577,1.334183,-0.3393503,0.049754,1.544061,-0.3621912,-0.0644732,1.802042,-0.2570999,-0.1926559,1.542969,-0.3648855,0.1861174,-0.4861992,-0.5473273,0.056915,-0.3722942,-0.6757988,0.6156368,-0.0331299,-0.1975838,-0.6036308,-0.1579491,0.1488859,-0.1969069,0.0290181,-0.0166493,0.0836234,0.0279696,0.0219585,-0.192075,-0.1779419,-0.0050382
0.207,0.0977612,0.7967084,-0.0954298,0.1349972,0.9735163,-0.2031911,0.1605808,1.078046,-0.2525827,0.1874528,1.3341,-0.339263,0.0498529,1.544234,-0.3623347,-0.0647671,1.801916,-0.2573663,-0.1926843,1.543098,-0.3654111,0.1905888,-0.4884724,-0.5458581,0.0590858,-0.3744323,-0.6766972,0.6142974,-0.0317555,-0.1949487,-0.6043053,-0.1571542,0.149693,-0.1956405,0.0274079,-0.0164482,0.0836134,0.0266227,0.0227585,-0.1923616,-0.175894,-0.0062517
0.228,0.1002392,0.795985,-0.0957824,0.1361578,0.9729494,-0.2035099,0.1616341,1.077393,-0.2529149,0.1873415,1.333967,-0.3389586,0.0498929,1.54419,-0.362213,-0.0652377,1.802132,-0.2578,-0.1927625,1.543104,-0.365963,0.1907178,-0.4853991,-0.5454303,0.0569525,-0.3748015,-0.6786016,0.61539,-0.031665,-0.1898307,-0.6033758,-0.156981,0.149476,-0.1952025,0.0270786,-0.0167275,0.0834779,0.0243374,0.023144,-0.1912361,-0.1750767,-0.0060993
0.249,0.102298,0.7938365,-0.097589,0.1374094,0.9718357,-0.2042367,0.1624108,1.076477,-0.2532882,0.1875842,1.333808,-0.3380997,0.0504193,1.544104,-0.3619184,-0.0667136,1.803433,-0.2586722,-0.191888,1.542686,-0.3669712,0.1908358,-0.4786023,-0.5479783,0.0559186,-0.3715979,-0.6820366,0.6183979,-0.0350765,-0.1809348,-0.6051753,-0.1519258,0.1453916,-0.1936283,0.0226192,-0.0172584,0.0796081,0.0177334,0.0237992,-0.193423,-0.1841103,-0.0065048
0.271,0.1019152,0.7924043,-0.09987,0.1375784,0.970851,-0.2049412,0.162331,1.075976,-0.2533912,0.187401,1.333584,-0.3372411,0.05055,1.544068,-0.3612012,-0.0677233,1.804434,-0.2593393,-0.1922038,1.542785,-0.3674201,0.1941113,-0.4761513,-0.5549542,0.0542264,-0.3694664,-0.6825328,0.6211768,-0.0298896,-0.1868124,-0.6058069,-0.1500919,0.1434373,-0.1952553,0.0207183,-0.016907,0.0728497,0.0123079,0.0245566,-0.1931711,-0.1806246,-0.0075448
0.293,0.1019999,0.7901985,-0.1012804,0.1375395,0.9702057,-0.2050536,0.1622987,1.075117,-0.252999,0.1871538,1.333531,-0.3359066,0.0506772,1.544307,-0.3608935,-0.0691445,1.806694,-0.260145,-0.1917956,1.542852,-0.3684831,0.198643,-0.4766736,-0.5509515,0.0516525,-0.3664672,-0.6808079,0.623486,-0.0288284,-0.186963,-0.6066537,-0.147487,0.1424336,-0.1900176,0.0160609,-0.0173452,0.0657453,0.0068214,0.0240296,-0.1898794,-0.1823682,-0.0062447
0.316,0.1008128,0.7894149,-0.1024379,0.1368519,0.9694677,-0.2051034,0.1620701,1.074872,-0.2522357,0.1869117,1.333699,-0.3343287,0.0508095,1.544181,-0.3600008,-0.0702885,1.80915,-0.261369,-0.1915043,1.542886,-0.3687901,0.200703,-0.4771125,-0.5524397,0.0632077,-0.3626266,-0.6849999,0.6251619,-0.0338853,-0.182413,-0.6065454,-0.1418416,0.1391486,-0.1899288,0.0136797,-0.0169733,0.0543944,0.0018747,0.0233336,-0.1896846,-0.1872175,-0.0059963
0.339,0.0972724,0.788853,-0.1009763,0.1348953,0.9696802,-0.2020944,0.1609614,1.075317,-0.2484245,0.1864459,1.334498,-0.3306267,0.0508732,1.544377,-0.3588345,-0.0715971,1.813543,-0.2636934,-0.1907301,1.542763,-0.3695447,0.2087726,-0.4789255,-0.5516416,0.0752161,-0.3527121,-0.685145,0.627269,-0.0429792,-0.1693579,-0.6071373,-0.1324164,0.1281034,-0.1900186,0.0076871,-0.0181501,0.0342477,-0.00511,0.022041,-0.1917428,-0.1941886,-0.0065461
0.36,0.0941522,0.789252,-0.0977236,0.1330247,0.9708874,-0.1973821,0.1596957,1.076496,-0.2437481,0.1861254,1.335138,-0.3272363,0.0510921,1.544462,-0.3581559,-0.0725675,1.816924,-0.2657676,-0.1903231,1.543032,-0.3701661,0.2248862,-0.491911,-0.5374738,0.0878527,-0.3423368,-0.6876674,0.6269087,-0.0489704,-0.1638802,-0.6060515,-0.1239451,0.1198422,-0.1899054,0.0014736,-0.018319,0.0235906,-0.0091073,0.0226605,-0.1916927,-0.1989925,-0.0069285
0.383,0.0902399,0.7919367,-0.0902411,0.1310967,0.9728928,-0.1908499,0.1586536,1.078372,-0.2374105,0.1859031,1.336205,-0.3233019,0.0506099,1.54455,-0.3576095,-0.07327,1.819261,-0.2679478,-0.1903542,1.542922,-0.3706593,0.2167544,-0.4982179,-0.5427489,0.1035661,-0.3372778,-0.6871949,0.6221253,-0.0592983,-0.1521734,-0.6041227,-0.114709,0.1108974,-0.1899612,-0.0018009,-0.0212016,0.0125917,-0.0116542,0.022403,-0.1936229,-0.1966631,-0.0084333
0.406,0.0876717,0.7966728,-0.0802912,0.1294133,0.9758717,-0.1822568,0.1574945,1.080584,-0.2292034,0.1853104,1.337448,-0.318735,0.0501633,1.544818,-0.3571201,-0.0739191,1.821296,-0.270322,-0.1898873,1.542861,-0.37143,0.2292158,-0.5067,-0.5310566,0.1171333,-0.3371761,-0.6829779,0.6136525,-0.0665905,-0.1448604,-0.5991828,-0.1078011,0.1049393,-0.1894692,-0.005893,-0.0214691,0.0021633,-0.0130301,0.0244606,-0.1937205,-0.2026188,-0.0082022
0.429,0.0822573,0.8066259,-0.0575309,0.1266828,0.9833536,-0.1643111,0.1555599,1.086843,-0.2142002,0.1845832,1.340283,-0.3106176,0.0496455,1.54507,-0.3568496,-0.0744441,1.823702,-0.2740304,-0.1898801,1.543066,-0.3727338,0.2191247,-0.5217829,-0.524679,0.1384881,-0.3374428,-0.6792532,0.6096669,-0.0747233,-0.1382965,-0.5870532,-0.0976793,0.0958322,-0.1910028,-0.013562,-0.0218744,-0.0091373,-0.0127004,0.0270741,-0.1928725,-0.2014999,-0.0074502
0.452,0.0792931,0.8156502,-0.0390895,0.1246889,0.9899403,-0.1491193,0.1541315,1.092003,-0.2015264,0.1837461,1.343011,-0.3044582,0.0491233,1.545494,-0.3567762,-0.0747458,1.825282,-0.2765382,-0.1895241,1.542902,-0.3737217,0.2230501,-0.5322978,-0.5129124,0.1538577,-0.3432193,-0.6732113,0.6001678,-0.0790189,-0.132811,-0.5773018,-0.0931179,0.0920842,-0.1936909,-0.0193105,-0.0238143,-0.0144164,-0.011867,0.0283977,-0.1950769,-0.2025274,-0.0079329
0.475,0.0764948,0.8272755,-0.0171066,0.1226584,0.9986518,-0.1315416,0.1530964,1.099083,-0.1867855,0.1832715,1.346369,-0.2975963,0.0491441,1.545438,-0.3573958,-0.0746793,1.82637,-0.2789629,-0.1888567,1.542973,-0.3752645,0.2125363,-0.5401372,-0.5081819,0.17012,-0.3510506,-0.6680435,0.5873835,-0.0887822,-0.1239029,-0.5652084,-0.0866881,0.0856146,-0.1927732,-0.0258936,-0.0229201,-0.0181714,-0.0096992,0.0309868,-0.1947841,-0.208226,-0.0065521
