time,indexfinger.X,indexfinger.Y,indexfinger.Z,hand.X,hand.Y,hand.Z,forearm.X,forearm.Y,forearm.Z,upperarm.X,upperarm.Y,upperarm.Z,rightShoulder.X,rightShoulder.Y,rightShoulder.Z,hmd.X,hmd.Y,hmd.Z,leftShoulder.X,leftShoulder.Y,leftShoulder.Z,indexfingerO.X,indexfingerO.Y,indexfingerO.Z,handO.X,handO.Y,handO.Z,forearmO.X,forearmO.Y,forearmO.Z,upperarmO.X,upperarmO.Y,upperarmO.Z,rightShoulderO.X,rightShoulderO.Y,rightShoulderO.Z,hmdO.X,hmdO.Y,hmdO.Z,leftShoulderO.X,leftShoulderO.Y,leftShoulderO.Z
0.0,-0.1997057,1.141515,-0.1840517,-0.0171287,1.241719,-0.2113389,0.0950028,1.264923,-0.2676035,0.2267336,1.378597,-0.3622106,0.0569793,1.56102,-0.3668858,-0.0526092,1.807352,-0.2626127,-0.1900223,1.543013,-0.3615579,0.2734185,-0.6244648,-0.6970014,0.1878132,-0.2744813,-0.3175358,0.401082,-0.4273574,-0.3756484,-0.5915517,-0.21935,0.0924633,-0.1843213,0.0412439,0.0252155,0.0869596,0.0956208,0.0138476,-0.1944554,-0.1844901,0.0079538
0.021,-0.1982048,1.140901,-0.1849429,-0.0159867,1.24173,-0.211221,0.0962024,1.264489,-0.2679679,0.2268529,1.378784,-0.362654,0.0577768,1.561397,-0.3666963,-0.0516674,1.807541,-0.2621761,-0.1911614,1.543366,-0.3595395,0.2787977,-0.6195456,-0.6996502,0.1860247,-0.2743148,-0.3183373,0.3977107,-0.4282148,-0.3732381,-0.591252,-0.2234326,0.0988369,-0.1846354,0.0417639,0.0242817,0.0868702,0.0960178,0.0137476,-0.1962635,-0.1537789,0.005644
0.044,-0.197043,1.140813,-0.1849866,-0.0151458,1.241879,-0.2111117,0.0969344,1.26446,-0.268079,0.2278845,1.378942,-0.3629305,0.058468,1.561339,-0.366535,-0.051092,1.807318,-0.2620056,-0.189101,1.543408,-0.360294,0.2780406,-0.6152524,-0.7037777,0.1872576,-0.2766729,-0.3186977,0.3977329,-0.42734,-0.3736933,-0.5942027,-0.2230668,0.0938054,-0.1853963,0.043406,0.0246427,0.0870349,0.0963383,0.0143543,-0.1949305,-0.1783243,0.0091438
0.071,-0.1952923,1.140396,-0.1851404,-0.0137496,1.242211,-0.2107993,0.0981059,1.264616,-0.2680013,0.2286419,1.378644,-0.3633502,0.0591701,1.56157,-0.3666667,-0.0505175,1.807145,-0.2615566,-0.1881255,1.543366,-0.3599504,0.2833312,-0.6143744,-0.7019003,0.1847713,-0.2757532,-0.3188321,0.3952613,-0.4267612,-0.3740675,-0.5904819,-0.223993,0.0971594,-0.1838724,0.0431647,0.024358,0.0875336,0.0968055,0.0150765,-0.1948635,-0.1781004,0.0083114
0.093,-0.1941554,1.141498,-0.1844402,-0.0124966,1.242328,-0.2105051,0.0992094,1.26478,-0.2679067,0.2295091,1.378587,-0.3637836,0.0597721,1.561521,-0.3668368,-0.0496195,1.806891,-0.2612656,-0.1869838,1.543297,-0.3596734,0.2810674,-0.6135161,-0.7047979,0.1874173,-0.2782591,-0.3188352,0.393632,-0.4266879,-0.3736404,-0.5902845,-0.224249,0.0971162,-0.1821178,0.0434963,0.0247028,0.0882953,0.0961268,0.0154381,-0.1956028,-0.1795959,0.0086174
0.116,-0.1933692,1.141528,-0.1835788,-0.011719,1.242429,-0.2103976,0.0997771,1.26484,-0.2679022,0.2300606,1.378662,-0.3639459,0.0601944,1.56155,-0.3669762,-0.0490705,1.806858,-0.2610791,-0.1866705,1.543431,-0.3595785,0.2806793,-0.6188289,-0.6998245,0.1882266,-0.2808845,-0.3177878,0.3926037,-0.4272986,-0.3725777,-0.5910399,-0.223469,0.097467,-0.1825855,0.0448385,0.0224068,0.0901629,0.0954972,0.0157965,-0.1944121,-0.1768843,0.0095909
0.138,-0.1928236,1.142107,-0.1827115,-0.0111103,1.242569,-0.2104277,0.0999297,1.266369,-0.2670948,0.2302247,1.378394,-0.3639507,0.06074,1.561496,-0.3670676,-0.0488158,1.806413,-0.2607413,-0.1857012,1.543369,-0.359503,0.2776349,-0.6147233,-0.7042857,0.1880175,-0.2820331,-0.3182489,0.3749911,-0.4331723,-0.3801324,-0.5882543,-0.2275063,0.1010686,-0.1817554,0.0455865,0.0235892,0.0904677,0.0959986,0.016796,-0.1950444,-0.1801733,0.0097549
0.16,-0.192358,1.142153,-0.1820965,-0.0105882,1.242628,-0.2102555,0.1005611,1.266614,-0.2671594,0.2311246,1.378509,-0.3642399,0.0612443,1.561546,-0.3670043,-0.0482188,1.80647,-0.2606716,-0.1850872,1.54342,-0.3593405,0.2767766,-0.6166115,-0.7028707,0.1881632,-0.2821528,-0.3178063,0.376729,-0.4322709,-0.3819564,-0.5902261,-0.2246165,0.1000945,-0.1829035,0.0458009,0.0226591,0.0917898,0.0949945,0.0165657,-0.1953532,-0.1806776,0.0101386
0.183,-0.1918853,1.142042,-0.1817518,-0.0099672,1.242666,-0.2100973,0.101443,1.264733,-0.2677575,0.2308822,1.378242,-0.3642594,0.0618139,1.561484,-0.3666484,-0.0479401,1.806263,-0.2605377,-0.1846411,1.543466,-0.3592457,0.2768058,-0.6203718,-0.6999056,0.1877594,-0.2826857,-0.3175809,0.3871945,-0.4280524,-0.3722221,-0.587684,-0.2305927,0.1056806,-0.1849415,0.0477259,0.0229048,0.0916993,0.0947435,0.0158981,-0.1952265,-0.1795801,0.0104512
0.205,-0.1906238,1.141499,-0.1819994,-0.009102,1.242562,-0.2099084,0.102143,1.264826,-0.2680998,0.2319981,1.378401,-0.3645089,0.0626632,1.561399,-0.3664713,-0.0472538,1.806451,-0.2605019,-0.1838504,1.543668,-0.3590796,0.2792442,-0.6196096,-0.6996289,0.1873526,-0.2831731,-0.3171562,0.3931031,-0.4250728,-0.3778606,-0.5914935,-0.2267647,0.1015644,-0.1848432,0.0493743,0.024362,0.092441,0.0936824,0.0162227,-0.1956193,-0.1802267,0.0098999
