time,indexfinger.X,indexfinger.Y,indexfinger.Z,hand.X,hand.Y,hand.Z,forearm.X,forearm.Y,forearm.Z,upperarm.X,upperarm.Y,upperarm.Z,rightShoulder.X,rightShoulder.Y,rightShoulder.Z,hmd.X,hmd.Y,hmd.Z,leftShoulder.X,leftShoulder.Y,leftShoulder.Z,indexfingerO.X,indexfingerO.Y,indexfingerO.Z,handO.X,handO.Y,handO.Z,forearmO.X,forearmO.Y,forearmO.Z,upperarmO.X,upperarmO.Y,upperarmO.Z,rightShoulderO.X,rightShoulderO.Y,rightShoulderO.Z,hmdO.X,hmdO.Y,hmdO.Z,leftShoulderO.X,leftShoulderO.Y,leftShoulderO.Z
0.0,-0.1647378,1.127431,-0.2713679,0.0437147,1.127641,-0.2115869,0.1620351,1.149715,-0.2634151,0.2669033,1.261878,-0.3700245,0.1011471,1.492699,-0.3931931,0.0101803,1.706015,-0.2919897,-0.1386356,1.472346,-0.3953094,-0.1668409,0.6578602,0.7289583,-0.011786,0.0378828,0.2453201,-0.4723046,0.2736387,0.5913438,0.5974768,0.1540085,-0.1259349,0.3160962,0.0696449,0.0679473,0.0515816,0.0936215,-0.0562503,-0.2621977,-0.2874624,-0.167239
0.0234,-0.1641458,1.127242,-0.2724277,0.044059,1.127806,-0.2115219,0.1623362,1.149406,-0.2630925,0.2672446,1.261888,-0.3699609,0.101704,1.492828,-0.3930319,0.010905,1.706082,-0.2919404,-0.1383786,1.472481,-0.394855,-0.1705361,0.6610503,0.7251658,-0.0131003,0.0353959,0.2447316,-0.4670928,0.2742723,0.5888273,0.5984629,0.1526404,-0.1250207,0.3168996,0.0696085,0.0678439,0.0509146,0.0941221,-0.0565824,-0.2637964,-0.28654,-0.168004
0.0449,-0.1642038,1.128271,-0.2716549,0.0440554,1.128227,-0.2118017,0.1624752,1.149761,-0.2629464,0.2677196,1.261972,-0.3698386,0.1023538,1.492927,-0.3928469,0.0114995,1.706119,-0.2921724,-0.1378373,1.472435,-0.3947846,-0.1645015,0.6459649,0.7405227,-0.0140356,0.0351014,0.2448698,-0.4652387,0.2764473,0.5888572,0.5996257,0.1505914,-0.1224901,0.3178956,0.0697243,0.066293,0.0525224,0.0943616,-0.0568415,-0.2628092,-0.2892219,-0.1670431
0.066,-0.1642468,1.128347,-0.2715735,0.0441747,1.128313,-0.2116052,0.1625854,1.14993,-0.2633722,0.2677273,1.262212,-0.3697448,0.102144,1.493069,-0.3926931,0.0118928,1.705694,-0.2923581,-0.1376095,1.472382,-0.3950166,-0.1635945,0.6473581,0.7396167,-0.0144392,0.0328178,0.2443202,-0.4694227,0.279289,0.5849007,0.6001726,0.1519709,-0.1238019,0.3188329,0.0687505,0.0665612,0.0511515,0.0950576,-0.0569802,-0.262058,-0.2903342,-0.1667472
0.0882,-0.164017,1.128177,-0.2713778,0.0443202,1.128423,-0.2114015,0.1626932,1.149822,-0.2630705,0.267937,1.262183,-0.3695583,0.1025982,1.492984,-0.3926333,0.0119098,1.705654,-0.2924426,-0.1375503,1.472396,-0.3951762,-0.1652705,0.6442413,0.741977,-0.0130787,0.0301473,0.2447987,-0.4671777,0.2787214,0.58255,0.5998736,0.152302,-0.1234807,0.3192139,0.0707849,0.0657936,0.0500298,0.0961378,-0.0580458,-0.2619241,-0.2902735,-0.1664771
0.1104,-0.1639482,1.1283,-0.2716592,0.0442161,1.128312,-0.2115876,0.1627806,1.150089,-0.2627978,0.2682097,1.262283,-0.3693487,0.1028453,1.493066,-0.3926461,0.0120159,1.706002,-0.2926264,-0.1376854,1.47276,-0.3955608,-0.1645388,0.6462804,0.7401552,-0.0131796,0.0356485,0.2442223,-0.4698789,0.2772809,0.5852749,0.6004986,0.1514662,-0.1223148,0.3184652,0.0721306,0.065015,0.0506892,0.0958205,-0.0586165,-0.2627693,-0.2896675,-0.1683172
0.1334,-0.1637682,1.12808,-0.2720729,0.0441545,1.128344,-0.2113675,0.1627106,1.14993,-0.2628158,0.2680882,1.262148,-0.3689617,0.1030713,1.492946,-0.3926141,0.0122962,1.706131,-0.2929624,-0.1375884,1.472614,-0.3958546,-0.1671804,0.6465502,0.7391899,-0.0124985,0.0347637,0.2440704,-0.4704949,0.2780096,0.5840728,0.5990357,0.1521706,-0.124197,0.3197282,0.0724053,0.0651943,0.0512371,0.0957616,-0.0583812,-0.2636501,-0.2901357,-0.1681501
0.1549,-0.163822,1.128152,-0.272478,0.0441138,1.128287,-0.2114316,0.1628267,1.149479,-0.262518,0.2682891,1.262157,-0.368507,0.1032452,1.492989,-0.3927311,0.0124421,1.705733,-0.2934083,-0.1371732,1.472651,-0.3965801,-0.1661522,0.6494024,0.7367079,-0.0103096,0.0329484,0.2447862,-0.4660612,0.2813441,0.5811347,0.5998175,0.1513004,-0.1239852,0.3187603,0.0736871,0.0642866,0.050557,0.0950371,-0.0565846,-0.2627396,-0.2932574,-0.1689774
0.1773,-0.1638391,1.127684,-0.2724353,0.0440598,1.128136,-0.2114501,0.1628678,1.149773,-0.2621208,0.2680251,1.262,-0.3682205,0.1031578,1.493077,-0.3923982,0.0122593,1.706276,-0.2937966,-0.1372239,1.472606,-0.3970548,-0.1669799,0.6459058,0.7399179,-0.0125645,0.0322524,0.2439766,-0.4689422,0.2785405,0.5849978,0.5988142,0.1516834,-0.1255696,0.3205302,0.0698578,0.0672494,0.0535581,0.0936893,-0.0574531,-0.2625978,-0.2933945,-0.1691568
0.1995,-0.1638188,1.128014,-0.2729839,0.0438343,1.128145,-0.2116197,0.1625761,1.14927,-0.2623345,0.2679125,1.261926,-0.3678831,0.1030981,1.493103,-0.3923637,0.0120365,1.705959,-0.2940311,-0.1372262,1.472633,-0.3976049,-0.167319,0.6453602,0.7400415,-0.0099507,0.0295915,0.2440913,-0.4673837,0.2815464,0.5803552,0.5980662,0.152477,-0.1258972,0.3202898,0.0692762,0.0674147,0.0513411,0.092652,-0.056953,-0.2621986,-0.2936887,-0.1694178
