time,indexfinger.X,indexfinger.Y,indexfinger.Z,hand.X,hand.Y,hand.Z,forearm.X,forearm.Y,forearm.Z,upperarm.X,upperarm.Y,upperarm.Z,rightShoulder.X,rightShoulder.Y,rightShoulder.Z,hmd.X,hmd.Y,hmd.Z,leftShoulder.X,leftShoulder.Y,leftShoulder.Z,indexfingerO.X,indexfingerO.Y,indexfingerO.Z,handO.X,handO.Y,handO.Z,forearmO.X,forearmO.Y,forearmO.Z,upperarmO.X,upperarmO.Y,upperarmO.Z,rightShoulderO.X,rightShoulderO.Y,rightShoulderO.Z,hmdO.X,hmdO.Y,hmdO.Z,leftShoulderO.X,leftShoulderO.Y,leftShoulderO.Z
0.0,-0.158268,1.111402,-0.2781388,0.0475294,1.123653,-0.213867,0.1668146,1.147604,-0.2617317,0.2747127,1.261799,-0.3605009,0.1044856,1.490328,-0.3892919,0.0149729,1.700131,-0.2842997,-0.1332178,1.468457,-0.397043,-0.1939535,0.6410182,0.7396271,-0.0194055,0.0337382,0.2571073,-0.4900175,0.2852912,0.5736871,0.6051394,0.1426046,-0.0949331,0.2988883,0.0923752,0.077859,0.0774302,0.0864014,-0.0605214,-0.2472652,-0.2846589,-0.1678967
0.0219,-0.1582181,1.111074,-0.278326,0.047692,1.12352,-0.2141228,0.1669415,1.148233,-0.2602541,0.2748272,1.261812,-0.3604328,0.1042233,1.490304,-0.3888076,0.0150114,1.699853,-0.2840613,-0.1331293,1.468381,-0.3967851,-0.1955213,0.6402139,0.739903,-0.0190803,0.0337637,0.2580394,-0.4754046,0.2862052,0.5825284,0.6062285,0.1419744,-0.0948431,0.3003684,0.0880337,0.0784041,0.0761581,0.0869489,-0.0604874,-0.2477469,-0.2844425,-0.1677898
0.0428,-0.1581803,1.111088,-0.2784691,0.0476907,1.123346,-0.2142032,0.1669358,1.146753,-0.2617714,0.2748056,1.26173,-0.3603037,0.1043194,1.490355,-0.3886302,0.0150786,1.700075,-0.283946,-0.1331028,1.468375,-0.3968745,-0.1954093,0.6385698,0.7413163,-0.0193398,0.0343018,0.2572061,-0.4838858,0.2891482,0.5709181,0.6067535,0.1419268,-0.0937353,0.3006923,0.0886018,0.0787074,0.0769877,0.08708,-0.0607214,-0.2460156,-0.2846235,-0.1676646
0.065,-0.1579517,1.110954,-0.2794483,0.0475277,1.123321,-0.2143979,0.1669808,1.146386,-0.2622943,0.2746001,1.261592,-0.3600588,0.1044969,1.490095,-0.3883837,0.0150673,1.700189,-0.2838084,-0.1332402,1.468389,-0.3967349,-0.1997192,0.6369554,0.7412813,-0.0189089,0.0329972,0.2589694,-0.4839191,0.2930034,0.5660197,0.6055441,0.1427399,-0.094277,0.3004828,0.0907685,0.0765255,0.0772381,0.0868536,-0.0607336,-0.2468133,-0.2841471,-0.1678139
0.0874,-0.1580827,1.110596,-0.2798537,0.0474757,1.12318,-0.214423,0.1667492,1.146627,-0.2615697,0.2746882,1.261643,-0.3598927,0.1044545,1.490281,-0.3884485,0.0148463,1.699936,-0.2836705,-0.1331891,1.468335,-0.3966087,-0.201708,0.6363738,0.7412362,-0.0195399,0.0335325,0.2579956,-0.4877845,0.2858221,0.5722785,0.6065916,0.1411593,-0.0913411,0.2976312,0.0944525,0.0762331,0.0759725,0.0872742,-0.0612432,-0.2466068,-0.2856153,-0.1676357
0.1117,-0.1583874,1.110478,-0.2805606,0.0470269,1.123046,-0.2142574,0.1663164,1.146598,-0.2615163,0.2743235,1.2617,-0.3596453,0.103669,1.490485,-0.3879108,0.0145099,1.699972,-0.2834254,-0.1333505,1.468448,-0.3965288,-0.2053339,0.6359659,0.7404623,-0.019639,0.0326186,0.2585459,-0.4879311,0.2877015,0.5700535,0.6075084,0.140716,-0.0919286,0.3008157,0.0889743,0.0788571,0.0760961,0.086597,-0.0608388,-0.2465093,-0.2866252,-0.1679547
0.1321,-0.1587595,1.110416,-0.2803203,0.046624,1.123095,-0.2140887,0.1662097,1.147392,-0.2603602,0.2742507,1.261633,-0.3594763,0.1039155,1.490353,-0.3879262,0.0143017,1.700027,-0.2833624,-0.1334813,1.468334,-0.3965685,-0.2039291,0.6355791,0.7412316,-0.0187383,0.031583,0.2587155,-0.4880526,0.2813731,0.5797918,0.6085098,0.1397406,-0.0910099,0.298999,0.0926776,0.0774138,0.0757427,0.0857416,-0.061657,-0.2457749,-0.2873292,-0.1676633
0.1547,-0.1591546,1.110524,-0.2803401,0.0460938,1.123292,-0.2140694,0.1657666,1.148122,-0.2592246,0.2739886,1.261539,-0.3593105,0.1038288,1.490371,-0.3877878,0.0139373,1.700196,-0.2832296,-0.1337543,1.468352,-0.3965209,-0.2037896,0.6335675,0.7429262,-0.0163508,0.0309091,0.2594165,-0.4717937,0.2884321,0.5813315,0.6089028,0.1394119,-0.0903221,0.2980775,0.0942844,0.0774622,0.0763062,0.0858144,-0.0617536,-0.2460492,-0.286924,-0.1682231
0.176,-0.1595016,1.110824,-0.2802716,0.0456518,1.122857,-0.214091,0.1654976,1.147725,-0.2591463,0.2739655,1.26137,-0.3590334,0.1033637,1.490399,-0.3874427,0.0139224,1.700459,-0.2832456,-0.1337918,1.468268,-0.3966276,-0.2022151,0.6303517,0.7460349,-0.0225621,0.0331512,0.2585295,-0.4724863,0.2869615,0.5810423,0.609151,0.1375877,-0.088096,0.300143,0.0910165,0.0785213,0.077144,0.0846061,-0.0611523,-0.2454784,-0.2881731,-0.1683304
0.199,-0.1596911,1.110371,-0.281223,0.0453301,1.122758,-0.2140088,0.1652274,1.147519,-0.2590466,0.2736987,1.261437,-0.3587589,0.1032434,1.490371,-0.3873273,0.0134361,1.700655,-0.2831028,-0.1340833,1.468316,-0.3966648,-0.206975,0.6272073,0.7471659,-0.0185895,0.0307758,0.259435,-0.4738484,0.2864264,0.5797347,0.610761,0.1371845,-0.0870178,0.2990342,0.0935462,0.0789901,0.0773412,0.0836728,-0.0606812,-0.2454505,-0.2865567,-0.1693879
0.2201,-0.160163,1.109958,-0.2813189,0.0450442,1.122202,-0.2138655,0.1647217,1.147196,-0.2584833,0.2734083,1.261319,-0.3581557,0.1030354,1.490113,-0.386734,0.0129886,1.700767,-0.2829973,-0.1341875,1.468309,-0.3969241,-0.2064151,0.6305995,0.7443375,-0.0165085,0.0289759,0.2599339,-0.4778763,0.2841103,0.5838426,0.6107454,0.1360628,-0.0851224,0.299425,0.0925644,0.0790839,0.0771998,0.0822654,-0.060425,-0.24478,-0.2904466,-0.1682736
0.2425,-0.1603376,1.1095,-0.2813924,0.0447176,1.121835,-0.2137641,0.1643656,1.145293,-0.2601233,0.2729028,1.261287,-0.3575873,0.102658,1.49016,-0.3866836,0.0123357,1.70052,-0.2830532,-0.1345983,1.468292,-0.3973534,-0.2077236,0.6290975,0.7452105,-0.0135632,0.0291604,0.2598851,-0.4917562,0.2864366,0.5694054,0.6097819,0.1373966,-0.0866128,0.2982059,0.0947615,0.079808,0.0756612,0.0810663,-0.0602176,-0.2450957,-0.2911223,-0.1683399
0.2648,-0.1602217,1.108283,-0.2816585,0.0445654,1.12137,-0.2133768,0.16411,1.144866,-0.2593703,0.2716291,1.2608,-0.3566704,0.1026182,1.490052,-0.3865636,0.0112996,1.700754,-0.2830784,-0.1349385,1.468373,-0.3977786,-0.2098357,0.6308365,0.7430881,-0.0141879,0.0289022,0.2602727,-0.4887497,0.2871872,0.5687655,0.6050878,0.144367,-0.0958641,0.2970724,0.0974917,0.0799055,0.0761766,0.0797468,-0.0599616,-0.2444842,-0.2922627,-0.1686314
0.2878,-0.1600432,1.108175,-0.280851,0.0443016,1.121374,-0.2120557,0.1642793,1.145267,-0.2579313,0.2726741,1.261476,-0.3554425,0.1018301,1.4903,-0.3864974,0.0105231,1.701134,-0.2832263,-0.1352601,1.468487,-0.3982596,-0.2090069,0.6287648,0.7450954,-0.0135435,0.0259946,0.2621401,-0.4915702,0.2877142,0.5697533,0.6072512,0.1377122,-0.0853518,0.2949554,0.1010132,0.0818169,0.077748,0.0779394,-0.060317,-0.2457966,-0.2917729,-0.1687126
0.3095,-0.1598332,1.105183,-0.275994,0.0441835,1.122006,-0.2074435,0.1643999,1.145586,-0.2537283,0.2721438,1.261337,-0.3527308,0.1013979,1.48993,-0.38589,0.0093699,1.700646,-0.2837015,-0.1355417,1.468546,-0.3994481,-0.2093513,0.6193978,0.7544682,-0.0222798,0.0204021,0.2638888,-0.4918513,0.2831643,0.5699299,0.6005018,0.140889,-0.0914138,0.2955387,0.105415,0.0820667,0.0772353,0.0748226,-0.0579068,-0.246445,-0.2961688,-0.1683725
0.3316,-0.1601324,1.102321,-0.268754,0.043735,1.123544,-0.202566,0.1642785,1.14566,-0.2496576,0.2714061,1.261752,-0.3503233,0.1006948,1.489821,-0.3857094,0.0082448,1.700733,-0.2841307,-0.1357896,1.468521,-0.4001996,-0.2084509,0.626264,0.7504251,-0.032391,0.0212034,0.2649523,-0.4874274,0.2841839,0.5745935,0.5953525,0.141838,-0.0949166,0.2938717,0.110123,0.0845004,0.0778862,0.0728485,-0.0582884,-0.2482516,-0.3000332,-0.1695428
0.3536,-0.1619236,1.100855,-0.2563763,0.0431098,1.125484,-0.1969495,0.1638514,1.146997,-0.2440274,0.2708195,1.261947,-0.34676,0.099969,1.489546,-0.3856116,0.0073717,1.700736,-0.2846732,-0.1362682,1.468517,-0.4016775,-0.1915716,0.6274942,0.7545313,-0.0441064,0.0291196,0.2687387,-0.4843127,0.283489,0.5773736,0.5883022,0.1407704,-0.0946973,0.2928723,0.111921,0.0866006,0.0780637,0.0699659,-0.0580442,-0.2448968,-0.3010215,-0.1699086
0.3759,-0.1644888,1.098673,-0.238937,0.0425341,1.128349,-0.1893017,0.1628397,1.148758,-0.2375303,0.2697305,1.262521,-0.3419337,0.0996117,1.489433,-0.3860749,0.0060701,1.700954,-0.2852094,-0.1368493,1.468557,-0.4026633,-0.1766465,0.6510956,0.7381346,-0.0623553,0.0447716,0.2741909,-0.4822983,0.2886082,0.5747318,0.5789206,0.1397354,-0.0960343,0.2892479,0.1177551,0.0862632,0.0778685,0.0672318,-0.0575286,-0.2467087,-0.3039418,-0.1703654
0.3988,-0.1670834,1.09241,-0.2005623,0.041762,1.135582,-0.1732508,0.1597755,1.153698,-0.2239613,0.2670241,1.263879,-0.3328818,0.0987283,1.489064,-0.3865941,0.0048073,1.700948,-0.2863163,-0.1375091,1.468556,-0.4046163,-0.1540569,0.683424,0.7104802,-0.1128821,0.0883064,0.2921117,-0.4737593,0.2951922,0.5655857,0.5620289,0.1349657,-0.1001244,0.2919247,0.1213852,0.0890422,0.0760802,0.0630426,-0.0575539,-0.2474226,-0.3100879,-0.1718997
